ID,File,Transcription,incident_type,injury_severity,victims_count,fire_present,trapped_persons,weapons_involved,hazmat_involved,intent,urgency_human,daira,commune,lieu,location_description,summary,notes_cot,source_csv
CALL_0213_Appe,Appelle 101.wav,"Salamou 3alikoum. Salam. Wesh rakoum, labas? Hamdullah. Hamdullah. wlh lu3aghawend f yiwn umotin dayi gesvitar...lu3aghawend f yiwen umotin dayi gesvitar teyrentid arda r vera lghachi lhala. S'emzwar nsa3t n'tawin. Wash n'tawin-as na3l l'kheir? At-tawin t'3ali imara m'ila... Ah wanda? L'hôpital n-Goumana s'kef... Ur-s'tshra3-it-sh. Aq-rizin wa d'l'hôpital... Anwi wa l'hôpital? At-ta-khrib n'Amrouche. Amshkene as-en-deg amshkene l'hala, l'hal-tu l'hala. La vérité d'aher-abus ur s-sina-ra, ur s-sa3-ara même pas l'kawat-aki. Umba3d illa yiwen n'policier dinni, it-ss-negh, tini-iyi-d i-khedm-it aka, i-khedm-it aka. Ennas m'ul-tshjer-ara argaz-ach s'muzeyi. At-thadred? I-nekk us-sa3t anda as-n-nawi-as as-sif... m'ila g'l'hôpital, m'ila s'baghen tura t-inas t-lan la direction s'niwsawel, m'ila s'baghen l'kheir at-tan la direction juste d'ffir l'hôpital, ra7m-at... i-n-musa-wen. At-tini m'usa-wen, a k-at-tini m'sawel. An-3am, at-tini la direction-nsen. F-numéro-nsen emmay? Wallah ma... at-tini juste à côté... ay-en-dak-l-as l'40 mètres, 40 mètres negh 20 mètres i-glan daya. Wallah ma z-ra l'numéro wallah ma z-ra. Voilà, ma s-baghen. Umba3d manshu i-ta3-vlin as-t-fmen? Ant-cha tura-ma... sh-ti-ma-h-dinne at-tan la direction-nsen tini-d, d'l'directeur dinna, at-dla3ay-en... at-dla3ay-en khatar c'est pas normal ur t-stafn-ara amrad d'vlem-ziyet ur t-staf-en. Aq-arv-ar-as-en-deg, wallah l'3adhim t'gag-el l'qa3a. Ay-a. Voilà, i-nekk khatar ur sa3t anda as-n-nawi. Khadi policie-n-negh-ni... i-sa3 3askar a-w-ul-diya i-la3b-it-sken ay-id-cha-rekh i-m-s-pitar. Ennas ad-ru7 way-i i-la3b-it-snat i-la3b-ara d'ru7. Exactement, at-t-as-at-t-sq-it-ra-shawel. Ay-wa voilà, an-usth-ni dinna as-en-dla3ay-en, as-en-dla3ay-en i-surveillant général dinna negh-a... ak-aka? Ok, voilà nchallah ad-i-weffeq Rebbi, sa7it. Nchallah, barak Allahu fik khoya, kun-an-3awn. Ajma3in, sa7it al-akh. Bye.",medical_emergency,severe,1.0,no,no,no,no,report_incident,medium,Sidi Aïch,Sidi Aïch,Hôpital khlil amran,Hôpital khlil amran,"L'appelant signale une situation critique à l'hôpital khlil amran de Sidi Aïch où un patient sans papiers, amené par la police, est laissé sans soins et gît au sol. Il cherche à joindre la direction ou le surveillant général pour dénoncer cette négligence.",L'appelant mentionne l'hôpital khlil amran (Sidi Aïch) et un 'amrad' (patient) dont l'état est décrit comme 'l'hal-tu l'hala' (son état est lamentable) et 't'gag-el l'qa3a' (il gît par terre). Il critique le manque de prise en charge car le patient n'a pas de 'l'kawat' (papiers). L'incident est classé comme urgence médicale car il s'agit d'un patient en détresse dans une structure de soin.,400annotations_local.csv
CALL_0213_Appe,Appelle 102.wav,"Allo... Allo... gachu ch3l l'compteur?... wlh man3lm? wlh mane3lm? l'électricité ma 3labali ma... lgaz... ... Kul ;a3amad trenu... Allo, l'compteur n'l'électricité zakhel thanout i yakken, i s-citoyens d-nnigh-n n'zkhla nt hanout i yakken... aya d'accord, sa7it, aya madabikom 3la nnayer, barak llahu fik.",fire_building,none,1.0,yes,no,no,no,report_incident,high,Béjaïa,Béjaïa,thhanutt(magasin),g'l'hanout i thhanutt(magasin),L'appelant signale un départ de feu ou une explosion au niveau d'un compteur électrique situé dans un magasin à proximité d'un marché.,"L'appelant utilise 'l'compteur n'l'électricité' et le verbe 'ya-zkhla' (a éclaté/pris feu) associé à 'l'hanout' (le magasin). La mention du 'Ssuq' (marché) indique un lieu public à forte affluence, justifiant un incident de type fire_building.",400annotations_local.csv
CALL_0213_Appe,Appelle 103.wav,"Allo, esm3, quartier sghir, asme3 urgent thech3el thmes d'dakhel l'7anut. L'7anut. Ta7t l'aksir... l'grand boulevard, l'pompier. Aywa d'accord, l'grand boulevard, d'accord, asber... asber... d'accord, sa7it.",fire_building,unknown,,yes,unknown,no,no,report_incident,high,Inconnu,Inconnu,Grand Boulevard,"Quartier sghir, dakhel l'7anut, ta7t l'aksir, Grand Boulevard",Un incendie s'est déclaré dans un magasin situé dans un petit quartier au niveau du Grand Boulevard.,"L'appelant utilise le mot 'urgent' et le verbe 't'ch3el' (brûler/s'allumer) pour décrire la situation dans 'lthhanutt(magasin) d'un 'l'7anut' (magasin), d'où la catégorie fire_building. La localisation est précisée comme étant au 'Grand Boulevard'.",400annotations_local.csv
CALL_0213_Appe,Appelle 104.wav,"Allô allô bonjour. Bonjour. Allô, kayen une urgence l’quartier sghir. Wesh l-en ? Une voiture l’7anut tech3al. Atan gessvah ttla3in ulach uma dazuh  D’accord, sa7it a mademoiselle. Atsan l’quartier sghir aw-7il l’boulevard ni direct. S-tamatni n’bijoutier. OK, OK, sa7a.",fire_building,unknown,,yes,unknown,no,yes,report_incident,high,Béjaïa,Béjaïa,Quartier Sghir,"l’quartier sghir aw-7il l’boulevard ni direct, s-tamatni n’bijoutier","Signalement d'un incendie  magasin au Quartier Sghir, avec une fuite de carburant (huile ou mazout) à proximité d'une bijouterie.","L'appelante utilise 'tech3al' pour indiquer que la voiture brûle et mentionne 'zzayet' (huile) et 'mazout' (diesel), justifiant l'incident de type 'thhanutt(magasin) et la présence de matières dangereuses 'hazmat'. La localisation est précise : Quartier Sghir, boulevard principal, près du bijoutier.",400annotations_local.csv
CALL_0213_Appe,Appelle 105.wav,"Allo, Salam Alaykoum. lu3aghawen f thmesth dayi cartier sghir safait 30 min delhiqnara les pompiers? 10 minutes metllu3at At3ada, at3ada.",fire_building,unknown,,no,unknown,no,no,request_help,high,Béjaïa,Béjaïa,cartier sghir,cartier sghir,L'appelant demande l'heure d'arrivée des pompiers pour un accident survenu il y a environ 10 minutes à proximité cartier sghirl.,"L'utilisation du mot 'l'accident' définit le type d'incident vehicular. L'appelant demande quand les pompiers arriveront ('l7aqna les pompiers'), ce qui indique une demande de secours en cours. La localisation est cartier sghir",400annotations_local.csv
CALL_0213_Appe,Appelle 106.wav,"Allô? Al-himaya. - Allô! Oui les pompiers f'Bgayet? - Oui les pompiers f'Bgayet. - Allô! Allô! athan thulid premier etage! - Allô? - S'il vous plaît! S'il vous plaît! athan thulid thmess l'premier étage! - Madame! S'il vous plaît! Madame! Al-himaya rah jaya, al-himaya rah jaya l'secours t3atli l'adresse. -thimes! - C'est bon madame, s'te plaît! Madame! S'te plaît, r'houm l'temma madame! - Allô! Mes enfants! - Oui madame, al-himaya rahi l'tem.",fire_building,unknown,,yes,yes,no,no,request_help,critical,Béjaïa,Béjaïa,Inconnu,l'premier étage,"Une femme paniquée appelle les pompiers de Béjaïa un incendu de feu ay  premier étage d'un bâtiment, probablement lors d'un incendie.","L'appelante crie 'mes enfants l'premier étage' et s'adresse aux 'pompiers f'Bgayet'. La détresse respiratoire et l'hystérie suggèrent un incendie de bâtiment (fire_building). Utilisation du code-switching typique : 'l'premier étage', 'l'secours', 'l'adresse'.",400annotations_local.csv
CALL_0213_Appe,Appelle 107.wav,"A: Salamoualikoum. B: Waalikoum assalam. A: As3igh un malade dsyi g’l'autoroute, l’entrée n’Uqvu as-sedduq amala d'aya. B: L’autoroute anda? A: Ats-a3addited i Uqvu, l’entrée n’Uqvu, ts-kemmed g’stouq. B: L’entrée n’Uqvu, Seddouk? Abiziou? A: Ats-a3added, ats-a3addited i Uqvu, qrib at tsedded l’bretelle n’Sifouane as-Seddouq. B: Wa7al l’pompe à essence ag-ma? A: Ats-a3addited l’pompe à essence dinna. Zet l’bretelle n’Sifouane i r’uhed as-Seddouq. B: I r’uqvu lwahed as-Seddouqa? A: La mesli. B: Na3d i r’uqvu lwahed as-Seddouqa? A: Voilà, i r’uqvu lwahed as-Seddouq. D’accord, l’sens Vgayet vers Alger negh Alger vers Vgayet? A: Alger vers Vgayet. B: Alger vers Vgayet, d’accord. A: Aql-at dinas-t-udred d’averkan. B: Duster? Duster d’averkan? A: Eh, de Duster d’averkan. B: D'accord. C: Allô, wallah r’a3aytegh-k berk neff-it semma n'uqe3 l’accident d’aya as-Seddouq. Ila yiwen s-sayed i-dinna ats-gudron d’as-nman l'hôtel n'Refuge g'it-gath. B: Machi yellan? Ats-a3addited la station l'hôtel n'Refuge. C: L'hôtel n'Refuge, ila yiwen s-sayed i-dinna ats-gudron. Yiwen n’Duster t'qleb s-aka kan g’t-id-egg i-mats-ikred d'ayi as-Seddouq g’l’hôtel n’Refuge gued-gued. Ats-ka-rayen l’simin-agi. B: Eh mbe3d itess? Isker n’amag? C: Isker, isker ats-gudron t-3eddit s-aka kan i-d-ris-tri s-aka i-d-répond-ayi. B: Mbe3d izrah-na khatir? C: Ah? Izrah-na khatir, ats-gudron. B: D'accord, d'accord awah-avawa-t s'as-sbitar-na. C: D'accord, as-sbitar-na.",medical_emergency,unknown,1.0,no,no,no,no,report_incident,high,Akbou,Akbou,Bretelle de soufoughen sedouk,"L'entrée d'Akbou vers Seddouk, autoroute sens Alger vers Béjaïa, près de la bretelle de Bretelle de soufoughen sedouk, juste après la pompe à essence.",Signalement d'un incident dun malade sur l'autoroute à l'entrée d'Akbou vers Seddouk (sens Alger-Béjaïa). Un véhicule de type Duster noir s'est renversé et un homme est gravement blessé sur le goudron près de l'Hôtel Refuge.,"L'appelant mentionne 'amotin'  (malade) ce qui indique un incident maladie. La localisation est précise : 'l'entrée n'Uqvu' (Akbou), 'l’hôtel n'Refuge' et la 'bretelle n’Sifouane'. La gravité est confirmée par 'izrah-na khatir' (blessé sérieusement) et la victime est au sol ('ats-gudron').",400annotations_local.csv
CALL_0213_Appe,Appelle 108.wav,"S1: Électrocuté ? Tkes'électricité ?
S2: Nam.
S1: Tkes s'électricité ?
S2: Tkes s'électricité, eh.
S1: Bni Jdid... Bni Jdid, Oued Amizour, i k-d-i ?
S2: Aywa. Tala Moumen.
S1: D'accord... aya s'ha le pompiers...
S2: Tala Moumen... d'accord, saha.
S1: République Algérienne... Bni Jdid... Tala Moumen... un homme électrocuté... Wallah ma 3labali, j'ai pas son numéro de téléphone... kifesh za3ma... wahed n'ta3ni... 94 60 60 75...",medical_emergency,severe,1.0,no,no,no,no,report_incident,high,Amizour,Amizour,Tala Moumen (Bni Jdid),"Bni Jdid, Tala Moumen, Oued Amizour","Signalement d'une personne victime d'une électrocution à Tala Moumen, village de Beni Djdid dans la commune d'Amizour.",L'appelant confirme 'Électrocuté' et l'origine électrique 'ta s'électricité'. Localisation précise via 'Bni Jdid' et 'Tala Moumen' (Amizour). L'urgence est caractérisée par la nature de l'accident (électrocution) et le transfert des coordonnées téléphoniques.,400annotations_local.csv
CALL_0213_Appe,Appelle 109.wav,"Slt, Salam Alikoum. Alikoum salam. A-xi l'7maya lmadania n Kherrata? Ala, n'Bgayet. In3am. Smi7-k n'Kherrata... l'orienter negh hadar d'direct? Ma3lich, d-ach-u s3it? zedghegh daha cetre ville umb3ad akham dajdid zedghegh jigh la cle zakhel , deuxième étage, umba3d nekkin ruhmgh ruh ad isekker guma, isekker guma, ifteh guma, carrément ad-yrugh. Wallah... argaz-iw itsemi b3ad ixeddem sehra... i-ruh i-y-h... lazem n-yi3awen s'ttaqa... l'mesta7. Bon... s-slid normalment an-serruri l'bab l'blendi chwiya wa3er, ma3lich umba3d at-nekcem, tzemret at-t-celdet s'axel? Ih, s'axel d-idih, lazem 7add ad-y-itla3 s'ttaqa, deuxième étage dawi. Ma3lich marki nimiru-kh. 034... 18... 51... 21.",other,none,,no,yes,no,no,request_help,medium,Kherrata,Kherrata,Centre-ville,"Stoup sentre ville, axam ajdid zdat s-stoup, l'cousis daxel, deuxième étage",Une personne appelle pour une assistance technique à Kherrata car sa cle bloqué derrière une porte blindée dont la serrure ne fonctionne plus au 2ème étage d'un bâtiment au centre-ville.,L'appelant mentionne 'l'bab l'blendi' (porte blindée) et 'l'serrure' bloquée. L'incident concerne un frère ('guma') et nécessite une intervention par la fenêtre ('ttaqa'). Le lieu est précisé à 'Kherrata' près du 'stoup' (arrêt) au centre-ville.,400annotations_local.csv
CALL_0213_Appe,Appelle 110.wav,"Allo. N'am. L'protection civile ? N'am. zmirmara att3edim ar mortier larriere pont ? Ay-is possible. Dachut ? L'saya-on am-wuskel gagg'ma d-sy-bloqué. I-bloqué am-wissen... achu yellan ? ness3a yiwn ichekel ibloque amassis. Mortier, l'arriere-port... exactement anida ? Wa7ed mortero larriere port? Xati, id-dfir, anda lla yejraoui mécanicien... l'usine Mortier. D-daxel n'usine Mortier ? Xati, machi, en face Mortier. Dachut i-xeddmen kul-aya ? L'placo xeddmen, placo plâtre. D'accord, okay. Ay-ya xlas, sa7it.",medical_emergency,unknown,1.0,yes,unknown,no,no,report_incident,high,Béjaïa,Béjaïa,"Arrière-port, Usine Mortier","anda lla yejraoui mécanicien, en face l'usine Mortier, l'arriere-port, l'placo xeddmen","Appel signalant un incendie à l'arrière-port de Béjaïa, situé en face de l'usine Mortier dans un atelier de placo-plâtre, à proximité d'un mécanicien nommé Jarraoui.","L'appelant signale 'l'7riq' (feu) d'un côté de l'arrière-port. Il précise qu'il s'agit d'un atelier de 'placo plâtre' situé 'en face' de l'usine Mortier. L'utilisation du mot 'l'7riq' confirme l'incendie, et la nature du lieu (atelier/usine) oriente vers fire_building.",400annotations_local.csv
CALL_0213_Appe,Appelle 111.wav,"Allo? - Salam alikoum, aqla-gh thella laccident dayi, wahed polyvalent. - dachu yellan exact? - Ih, Polyvalent. Wahed lycee exact. Dagi taqchichth l'blesse. - T'tomobil ittiwthen? - arwah taura att3elmett... ihedriyid achu yellan?. nettath dakhl tomobile bar brise ighlid fellas . D'accord, saha, saha. - Ya chikh! - An'am. - Aqli-yi din s-couriste, n-nan-akh sa l'urgence, en arrière, sa am malaise, choqué t'qerou-yis. - D'accord, d'accord, saha. - Aql-a-gh l'portail exact l'polyvalent. - D'accord, saha hayen.",accident_vehicular,severe,1.0,no,unknown,no,no,report_incident,high,Béjaïa,Béjaïa,Sidi Ahmed (Centre Polyvalent),l'portail exact l'polyvalent,Un accident de la circulation impliquant une voiture et un bus s'est produit devant le portail du centre polyvalent de Sidi Ahmed. Un secouriste sur place signale un blessé avec un traumatisme crânien et en état de choc.,"L'appelant mentionne 'wahed l'accident' impliquant un 'car' (bus). Il décrit un blessé ('wahed l'blesse') avec des détails médicaux ('malaise', 'choqué', 't'qerou-yis' pour la tête), ce qui indique une gravité certaine. Le lieu est clairement identifié comme le centre polyvalent de Sidi Ahmed à Béjaïa.",400annotations_local.csv
CALL_0213_Appe,Appelle 112.wav,"Allo. - Na3am. - 3ndna 3ndna 7alat stidâm f'... f'l-plato... f'l-plato... tonobil... tonobil dexlet f' bina-ia. - Anda? - Horka berk. - Na3am? - L-Harbina... l-Harbina dexlet f' bina-ia. - Finaya? - El bina-ia, el bina-ia... l-construction, l-construction... 7alat... aktivi, wejriw, wejriw a bn 3mi, wejriw. - Wallah ma 3labali wach rak tahdar, ta tchir, 7aq rbi ma 3labali wach rak tahdar. - Ah? - Eh, wach galt-li? Arja3 kifach? Wallah ma 3labali wach rak techki. - Golt-lek... ayi l-7imaya, aya hdek... - Amich? - Ayit l-7imaya, 3ndna accident, 3ndna 7adit mourour. - Mnine rak t'ayi? - Mnine n'ayi? f'Kherrata, rani f'Kherrata. - Kherrata? - Kherrata, Kherrata. - Wine jaya Kherrata hadi?",accident_vehicular,unknown,1.0,no,unknown,no,no,report_incident,high,Kherrata,Kherrata,L-plato,"f'l-plato, tonobil dexlet f' bina-ia (l-construction)",Un homme signale un accident de la route à Kherrata où un petit camion (Harbina) a percuté un bâtiment en construction dans le quartier du Plateau.,"L'appelant utilise '7alat stidâm' (cas de collision) et 'accident' / '7adit mourour' (accident de circulation). Le lieu 'Kherrata' est clairement nommé, ainsi que le quartier 'l-plato' (Le Plateau). L'expression 'dexlet f' bina-ia' (entrée dans une construction/bâtiment) précise la nature du choc. L'urgence est marquée par 'aktivi' (activez) et 'wejriw' (courez/dépêchez-vous).",400annotations_local.csv
CALL_0213_Appe,Appelle 113.wav,"Salam oualaikoum. Sra l'accident deg l'embranchement sin ghling g la moto, apparemment i deboiter yiwn degsn.anid?... Aqla-yi deg l'embranchement n bolimat d'egwa-t-id un barrage aqdim. Embranchement Polimat. L'accident, l'accident, ghani un seul moto. Imans-is-en? Ih, irouh-as l'double. Sahit. Activiw chwiya parce que thernid makkiya.",accident_vehicular,severe,2.0,no,no,no,no,report_incident,high,Béjaïa,Béjaïa,Embranchement bolimat,l'embranchement n bolimat d'egwa-t-id un barrage aqdim,"Signalement d'un accident de moto en solo au niveau de l'embranchement de bolimat à Béjaïa. Le conducteur semble gravement touché, possiblement dû à un éblouissement.",L'appelant utilise 'l'accident' et 'moto' pour définir le type. Le lieu est précisé par 'Polimat' et l'ancien barrage ('barrage aqdim'). L'urgence est déduite de 'activiw chwiya' (dépêchez-vous un peu) et 'thernid' (son état est grave/il est amoché).,400annotations_local.csv
CALL_0213_Appe,Appelle 114.wav,Alo l'protection? athan yiwth tmetoth dayi g edimco iwthitt moto daccord saha!,accident_vehicular,unknown,1.0,no,yes,no,no,report_incident,critical,Béjaïa,Béjaïa,edimco,"edimco


",Un accident de la route grave s'est produit dans un grand virage à Aokas. Un véhicule s'est renversé avec une femme blessée et coincée à l'intérieur.,"Mots clés : 'l'accident' (accident), 'teqleb' (renversé) → accident_vehicular. 't7essal' (coincée) → trapped_persons=yes. 't-ejreh' (blessée) → severe injury. 'Aokas' identifié comme lieu.",400annotations_local.csv
CALL_0213_Appe,Appelle 115.wav,"Allô ? Oui. As-salamu alaykum, les pompiers ya ? En fait, aqla-iyi de-wa-7is-miniwesawan, illa yiwen uxxam ich3el di tmes. Inzer tmes-nni n-ternu, mais exactement anda, i-meghra... Ah oui, de-wa-7is-miniwesawan en face l'port ? En face wesh ? Le Port. Aqla-iyi de-wa-7is-miniwesawan, 7er l'hôpital... oui, genre kima la ville nord en face le port. Aqla-iyi de-wa-7is-miniwesawan, 7da-l-adl d-tinne3emra, i-usem-it-en... Illa yiwen uxxam di-i-ich3el di tmes. Bon, ayen d-kullu ich3el uxxam-nni, mashi l7it kan i ich3elen akken ? Ich3el mlih, hah ? Nzer ittaqen ldi, ich3el mlih. Bon, n'a pas reçu d'appel, l-khater c'est le premier appel qu'on reçoit sur aya-gi. Ma7et-akunt de l'agent n-l-pompier i-qar... Bon, asmi d-tenid, sa3a imira exactement anda ? Exactement anda, a-li-man-agi chwiya n-iter... f-salama n-bgayet. Ok, d'accord a gma, ok saha.",fire_building,unknown,1.0,yes,unknown,no,no,report_incident,high,Béjaïa,Béjaïa,Hissiminousen (Ville Nord)," en face le port, zath l'hôpital","Signalement d'un incendie dans une habitation dans le quartier Hissiminousen à Béjaïa, en face du port et près de l'hôpital. Le feu semble important selon le témoin.","L'appelant utilise 'axxam' (maison) et 'ich3el di tmes' (brûle dans le feu), ce qui indique un 'fire_building'. La localisation est précisée par des points de repère comme 'en face le port' et 'la ville nord' à Béjaïa.",400annotations_local.csv
