Chemin,Transcription
‪E063_W10_5.wav,Dh netta i th-idh yewin dh amezwar
‪E063_W11_1.wav,w
‪E063_W11_2.wav,Lwerdh
‪E063_W11_3.wav,Awragh
‪E063_W11_4.wav,Yewi-yas-dh lwerdh imi dh-yousa adh thyekhteb
‪E063_W11_5.wav,I9el woudhem-is dh awragh dheg lkhel3a
‪E063_W12_1.wav,w
‪E063_W12_2.wav,Lewzin
‪E063_W12_3.wav,Awezlan
‪E063_W12_4.wav,S lewzin i dh-ittekar yerkhes
‪E063_W12_5.wav,Ye9el ouserwal-ni dh awezlan fel-as
‪E064_W13_1.wav,w
‪E064_W13_2.wav,Chwa
‪E064_W13_3.wav,Ajenwi
‪E064_W13_4.wav,Yett7ibi adh yechtch l7outh dh chwa
‪E064_W13_5.wav,Yesemsel ajenwi aken adh i9ti3
‪E064_W14_1.wav,w
‪E064_W14_2.wav,Tharewla
‪E064_W14_3.wav,Awessi
‪E064_W14_4.wav,Tharewla themna3 bab-is
‪E064_W14_5.wav,Yezga yettwessi fel-as
‪E064_W15_1.wav,w
‪E064_W15_2.wav,Thawachoulth
‪E064_W15_3.wav,thawla
‪E064_W15_4.wav,Thawachoulth-is ak throu7 gher fransa ala netta
‪E064_W15_5.wav,ghour-s youmayen thegouma adh thessoub thawla-s
‪E065_W01_1.wav,w
‪E065_W01_2.wav,Weth
‪E065_W01_3.wav,Wreth
‪E065_W01_4.wav,Yeweth-ith almi I dh-yefounzer
‪E065_W01_5.wav,Yewreth ayen ak I dh-yedja baba-s
‪E065_W02_1.wav,w
‪E065_W02_2.wav,Wali
‪E065_W02_3.wav,Wzen
‪E065_W02_4.wav,Yettwali s yiweth n thit kan
‪E065_W02_5.wav,Thewzen-dh lkilou n djendjlan
‪E065_W03_1.wav,w
‪E065_W03_2.wav,Weza3
‪E065_W03_3.wav,We33i
‪E065_W03_4.wav,Iweza3 ayefki gher l9a3a
‪E065_W03_5.wav,Our iwe33a ara aken adh yas
‪E066_W04_1.wav,w
‪E066_W04_2.wav,Weri
‪E066_W04_3.wav,Wekel
‪E066_W04_4.wav,Weri-as-dh amek thnawalen seksou
‪E066_W04_5.wav,Thwekel mi-s ghef yidhrimen-is
‪E066_W05_1.wav,w
‪E066_W05_2.wav,wanes
‪E066_W05_3.wav,Zwi
‪E066_W05_4.wav,Wansen setti-thsen dheg oukham
‪E066_W05_5.wav,Yezwi-dh snath n thzemrin
‪E066_W06_1.wav,w
‪E066_W06_2.wav,Awi
‪E066_W06_3.wav,Dhawi
‪E066_W06_4.wav,Yewi-yas derya-s akham
‪E066_W06_5.wav,Rouh dawi iman-ik ou9bel ifouth l7al
‪E068_W10_1.wav,w
‪E068_W10_2.wav,thawer9ett
‪E068_W10_3.wav,awezwaz
‪E068_W10_4.wav,Ibeze9 thawer9ett i dh-youra
‪E068_W10_5.wav,Dh netta i th-idh yewin dh amezwar
‪E068_W11_1.wav,w
‪E068_W11_2.wav,Lwerdh
‪E068_W11_3.wav,Awragh
‪E068_W11_4.wav,Yewi-yas-dh lwerdh imi dh-yousa adh thyekhteb
‪E068_W11_5.wav,I9el woudhem-is dh awragh dheg lkhel3a
‪E068_W12_1.wav,w
‪E068_W12_2.wav,Lewzin
‪E068_W12_3.wav,Awezlan
‪E068_W12_4.wav,S lewzin i dh-ittekar yerkhes
‪E068_W12_5.wav,Ye9el ouserwal-ni dh awezlan fel-as
‪E069_W13_1.wav,w
‪E069_W13_2.wav,Chwa
‪E069_W13_3.wav,Ajenwi
‪E069_W13_4.wav,Yett7ibi adh yechtch l7outh dh chwa
‪E069_W13_5.wav,Yesemsel ajenwi aken adh i9ti3
‪E069_W14_1.wav,w
‪E069_W14_2.wav,Tharewla
‪E069_W14_3.wav,Awessi
‪E069_W14_4.wav,Tharewla themna3 bab-is
‪E069_W14_5.wav,Yezga yettwessi fel-as
‪E069_W15_1.wav,w
‪E069_W15_2.wav,Thawachoulth
‪E069_W15_3.wav,thawla
‪E069_W15_4.wav,Thawachoulth-is ak throu7 gher fransa ala netta
‪E069_W15_5.wav,ghour-s youmayen thegouma adh thessoub thawla-s
‪E070_Y01_1.wav,y
‪E070_Y01_2.wav,Beyyen
‪E070_Y01_3.wav,Cheyye3
‪E070_Y01_4.wav,Thbeyyen-as-dh amek ithedou lkhedhma
‪E070_Y01_5.wav,Icheyye3-ith adh yagh l3ett
‪E070_Y02_1.wav,y
‪E070_Y02_2.wav,heyyi
‪E070_Y02_3.wav,7you
‪E070_Y02_4.wav,iheyya-dh iman-is adh ifegh
‪E070_Y02_5.wav,Adh i7you rebi chan-is
‪E070_Y03_1.wav,y
‪E070_Y03_2.wav,keyyef
‪E070_Y03_3.wav,meyyez
‪E070_Y03_4.wav,Yettkeyyif apaki n dhoukham I was
‪E070_Y03_5.wav,Ameyyez ou9bel anegez
‪E071_Y04_1.wav,y
‪E071_Y04_2.wav,reyyech
‪E071_Y04_3.wav,seyye9
‪E071_Y04_4.wav,"Ireyyech ak lekwaghet-is, yal yiwen andhath"
‪E071_Y04_5.wav,"Thseyye9-dh ldjiha wada, therna-dh thin oufela"
‪E071_Y05_1.wav,y
‪E071_Y05_2.wav,seyyef
‪E071_Y05_3.wav,teyyech
‪E071_Y05_4.wav,Iseyyef ou9bel lma7el yehlek abe7ri
‪E071_Y05_5.wav,Iteyyech gma-s seg wekham
‪E071_Y06_1.wav,y
‪E071_Y06_2.wav,meyyel
‪E071_Y06_3.wav,beyye3
‪E071_Y06_4.wav,Imeyyel akal-is aken adh th-yezra3
‪E071_Y06_5.wav,Ibeyye3 imdhoukal-is i lapoulis
‪E072_Y07_1.wav,y
‪E072_Y07_2.wav,sayes
‪E072_Y07_3.wav,reyyes
‪E072_Y07_4.wav,"Seg-mi thehlek, yettsayas kan dheg-s"
‪E072_Y08_1.wav,y
‪E072_Y08_2.wav,ayes
‪E072_Y08_3.wav,Yenayer
‪E072_Y08_4.wav,Youyes yilemzi melmi adh yelhe9 l3idh
‪E072_Y08_5.wav,Dh ayyour amezwarou n ousegas imazighen
‪E072_Y09_1.wav,y
‪E072_Y09_2.wav,thayouga
‪E072_Y09_3.wav,Adheryis
‪E072_Y09_4.wav,Imeyyel akal-is s snath thyouga yezgaren
‪E072_Y09_5.wav,amenzou n thefsouth  nettnawal seksou oudheryis
‪E073_Y10_1.wav,y
‪E073_Y10_2.wav,Lekhyal
‪E073_Y10_3.wav,Lfaydha
‪E073_Y10_4.wav,lekhyal-is mazal-ith dheg oukham
‪E073_Y10_5.wav,yal yiwen ithedou s lfaydha-ines
‪E073_Y11_1.wav,y
‪E073_Y11_2.wav,derya
‪E073_Y11_3.wav,Baylek
‪E073_Y11_4.wav,thes3a thmanya n derya ak-nsenth thi9chichin
‪E073_Y11_5.wav,yezi oubridh n baylek abridh le9bayel i9erbe
‪E073_Y12_1.wav,y
‪E073_Y12_2.wav,thayett
‪E073_Y12_3.wav,Ayazit
‪E073_Y12_4.wav,the9reh-ith thayett-is
‪E074_Y13_1.wav,y
‪E074_Y13_2.wav,Ayefki
‪E074_Y13_3.wav,L9ay
‪E074_Y13_4.wav,isett ala ayefki n thfounasth
‪E074_Y13_5.wav,yeghli dheg yiwen n lbir l9ay
‪E074_Y14_1.wav,y
‪E074_Y14_2.wav,A9erouy
‪E074_Y14_3.wav,ray
‪E074_Y14_4.wav,yough-dh a9erouy wezger i lghidh
‪E074_Y14_5.wav,yelha ray i dh-yefka
‪E074_Y15_1.wav,y
‪E074_Y15_2.wav,ghlay
‪E074_Y15_3.wav,zay
‪E074_Y15_4.wav,koulech ghlay lawan n thoura
‪E074_Y15_5.wav,sen9es chwiya l9etyan bezaf i zay ouchwir-a
‪E076_Y05_1.wav,y
‪E076_Y05_2.wav,seyyef
‪E076_Y05_3.wav,teyyech
‪E076_Y05_4.wav,Iseyyef ou9bel lma7el yehlek abe7ri
‪E076_Y05_5.wav,Iteyyech gma-s seg wekham
‪E076_Y06_1.wav,y
‪E076_Y06_2.wav,meyyel
‪E076_Y06_3.wav,beyye3
‪E076_Y06_4.wav,Imeyyel akal-is aken adh th-yezra3
‪E076_Y06_5.wav,Ibeyye3 imdhoukal-is i lapoulis
‪E076_Y07_1.wav,y
‪E076_Y07_2.wav,sayes
‪E076_Y07_3.wav,reyyes
‪E076_Y07_4.wav,"Seg-mi thehlek, yettsayas kan dheg-s"
‪E076_Y07_5.wav,Thettreyyis iman-is adh throu7 gher thmeghra
‪E076_Y08_1.wav,y
‪E076_Y08_2.wav,ayes
‪E076_Y08_3.wav,Yenayer
‪E076_Y08_4.wav,Youyes yilemzi melmi adh yelhe9 l3idh
‪E077_Y09_1.wav,y
‪E077_Y09_2.wav,thayouga
‪E077_Y09_3.wav,Adheryis
‪E077_Y09_4.wav,Imeyyel akal-is s snath thyouga yezgaren
‪E077_Y09_5.wav,amenzou n thefsouth  nettnawal seksou oudheryis
‪E077_Y10_1.wav,y
‪E077_Y10_2.wav,Lekhyal
‪E077_Y10_3.wav,Lfaydha
‪E077_Y10_4.wav,lekhyal-is mazal-ith dheg oukham
‪E077_Y10_5.wav,yal yiwen ithedou s lfaydha-ines
‪E077_Y11_1.wav,y
‪E077_Y11_2.wav,derya
‪E077_Y11_3.wav,Baylek
‪E077_Y11_4.wav,thes3a thmanya n derya ak-nsenth thi9chichin
‪E077_Y11_5.wav,yezi oubridh n baylek abridh le9bayel i9erbe
‪E077_Y12_1.wav,y
‪E077_Y12_2.wav,thayett
‪E077_Y12_3.wav,Ayazit
‪E077_Y12_4.wav,the9reh-ith thayett-is
‪E077_Y12_5.wav,yezla ayazit le9bayel dheg yenayer
‪E078_Y13_1.wav,y
‪E078_Y13_2.wav,Ayefki
‪E078_Y13_3.wav,L9ay
‪E078_Y13_4.wav,isett ala ayefki n thfounasth
‪E078_Y13_5.wav,yeghli dheg yiwen n lbir l9ay
‪E078_Y14_1.wav,y
‪E078_Y14_2.wav,A9erouy
‪E078_Y14_3.wav,ray
‪E078_Y14_4.wav,yough-dh a9erouy wezger i lghidh
‪E078_Y14_5.wav,yelha ray i dh-yefka
‪E078_Y15_1.wav,y
‪E078_Y15_2.wav,ghlay
‪E078_Y15_3.wav,zay
‪E078_Y15_4.wav,koulech ghlay lawan n thoura
‪E078_Y15_5.wav,sen9es chwiya l9etyan bezaf i zay ouchwir-a
‪E081_Y01_1.wav,y
‪E081_Y01_2.wav,Beyyen
‪E081_Y01_3.wav,Cheyye3
‪E081_Y01_4.wav,Thbeyyen-as-dh amek ithedou lkhedhma
‪E081_Y01_5.wav,Icheyye3-ith adh yagh l3ett
‪E081_Y02_1.wav,y
‪E081_Y02_2.wav,heyyi
‪E081_Y02_4.wav,iheyya-dh iman-is adh ifegh
‪E081_Y02_5.wav,Adh i7you rebi chan-is
‪E081_Y03_1.wav,y
‪E081_Y03_2.wav,keyyef
‪E081_Y03_3.wav,meyyez
‪E081_Y03_4.wav,Yettkeyyif apaki n dhoukham I was
‪E081_Y03_5.wav,Ameyyez ou9bel anegez
‪E081_Y04_1.wav,y
‪E081_Y04_2.wav,reyyech
‪E081_Y04_3.wav,seyye9
‪E081_Y04_4.wav,"Ireyyech ak lekwaghet-is, yal yiwen andhath"
‪E081_Y04_5.wav,"Thseyye9-dh ldjiha wada, therna-dh thin oufela"
‪E081_Y05_1.wav,y
‪E081_Y05_2.wav,seyyef
‪E081_Y05_3.wav,teyyech
‪E081_Y05_4.wav,Iseyyef ou9bel lma7el yehlek abe7ri
‪E081_Y05_5.wav,Iteyyech gma-s seg wekham
‪E081_Y06_1.wav,y
‪E081_Y06_2.wav,meyyel
‪E081_Y06_3.wav,beyye3
‪E081_Y06_4.wav,Imeyyel akal-is aken adh th-yezra3
‪E081_Y06_5.wav,Ibeyye3 imdhoukal-is i lapoulis
‪E081_Y07_1.wav,y
‪E081_Y07_2.wav,sayes
‪E081_Y07_3.wav,reyyes
‪E081_Y07_4.wav,"Seg-mi thehlek, yettsayas kan dheg-s"
‪E081_Y07_5.wav,Thettreyyis iman-is adh throu7 gher thmeghra
‪E082_Y08_1.wav,y
‪E082_Y08_2.wav,ayes
‪E082_Y08_3.wav,Yenayer
‪E082_Y08_4.wav,Youyes yilemzi melmi adh yelhe9 l3idh
‪E082_Y08_5.wav,Dh ayyour amezwarou n ousegas imazighen
‪E082_Y09_1.wav,y
‪E082_Y09_2.wav,thayouga
‪E082_Y09_3.wav,Adheryis
‪E082_Y09_4.wav,Imeyyel akal-is s snath thyouga yezgaren
‪E082_Y09_5.wav,amenzou n thefsouth  nettnawal seksou oudheryis
‪E082_Y10_1.wav,y
‪E082_Y10_2.wav,Lekhyal
‪E082_Y10_3.wav,Lfaydha
‪E082_Y10_4.wav,lekhyal-is mazal-ith dheg oukham
‪E082_Y10_5.wav,yal yiwen ithedou s lfaydha-ines
‪E082_Y11_1.wav,y
‪E082_Y11_2.wav,derya
‪E082_Y11_3.wav,Baylek
‪E082_Y11_4.wav,thes3a thmanya n derya ak-nsenth thi9chichin
‪E082_Y11_5.wav,yezi oubridh n baylek abridh le9bayel i9erbe
‪E082_Y12_1.wav,y
‪E082_Y12_2.wav,thayett
‪E082_Y12_3.wav,Ayazit
‪E082_Y12_4.wav,the9reh-ith thayett-is
‪E082_Y12_5.wav,yezla ayazit le9bayel dheg yenayer
‪E082_Y13_1.wav,y
‪E082_Y13_2.wav,Ayefki
‪E082_Y13_3.wav,L9ay
‪E082_Y13_4.wav,isett ala ayefki n thfounasth
‪E082_Y13_5.wav,yeghli dheg yiwen n lbir l9ay
‪E082_Y14_1.wav,y
‪E082_Y14_2.wav,A9erouy
‪E082_Y14_3.wav,ray
‪E082_Y14_4.wav,yough-dh a9erouy wezger i lghidh
‪E082_Y14_5.wav,yelha ray i dh-yefka
‪E082_Y15_1.wav,y
‪E082_Y15_2.wav,ghlay
‪E082_Y15_3.wav,zay
‪E082_Y15_4.wav,koulech ghlay lawan n thoura
‪E082_Y15_5.wav,sen9es chwiya l9etyan bezaf i zay ouchwir-a
‪E083_Y01_1.wav,y
‪E083_Y01_2.wav,Beyyen
‪E083_Y01_3.wav,Cheyye3
‪E083_Y01_4.wav,Thbeyyen-as-dh amek ithedou lkhedhma
‪E083_Y01_5.wav,Icheyye3-ith adh yagh l3ett
‪E083_Y02_1.wav,y
‪E083_Y02_2.wav,heyyi
‪E083_Y02_3.wav,7you
‪E083_Y02_4.wav,iheyya-dh iman-is adh ifegh
‪E083_Y02_5.wav,Adh i7you rebi chan-is
‪E083_Y03_1.wav,y
‪E083_Y03_2.wav,keyyef
‪E083_Y03_3.wav,meyyez
‪E083_Y03_4.wav,Yettkeyyif apaki n dhoukham I was
‪E083_Y03_5.wav,Ameyyez ou9bel anegez
‪E083_Y04_1.wav,y
‪E083_Y04_2.wav,reyyech
‪E083_Y04_3.wav,seyye9
‪E083_Y04_4.wav,"Ireyyech ak lekwaghet-is, yal yiwen andhath"
‪E083_Y04_5.wav,"Thseyye9-dh ldjiha wada, therna-dh thin oufela"
‪E083_Y05_1.wav,y
‪E083_Y05_2.wav,seyyef
‪E083_Y05_3.wav,teyyech
‪E083_Y05_4.wav,Iseyyef ou9bel lma7el yehlek abe7ri
‪E083_Y05_5.wav,Iteyyech gma-s seg wekham
‪E083_Y06_1.wav,y
‪E083_Y06_2.wav,meyyel
‪E083_Y06_3.wav,beyye3
‪E083_Y06_4.wav,Imeyyel akal-is aken adh th-yezra3
‪E083_Y06_5.wav,Ibeyye3 imdhoukal-is i lapoulis
‪E083_Y07_1.wav,y
‪E083_Y07_2.wav,sayes
‪E083_Y07_3.wav,reyyes
‪E083_Y07_4.wav,"Seg-mi thehlek, yettsayas kan dheg-s"
‪E083_Y07_5.wav,Thettreyyis iman-is adh throu7 gher thmeghra
‪E084_Y08_1.wav,y
‪E084_Y08_2.wav,ayes
‪E084_Y08_3.wav,Yenayer
‪E084_Y08_4.wav,Youyes yilemzi melmi adh yelhe9 l3idh
‪E084_Y08_5.wav,Dh ayyour amezwarou n ousegas imazighen
‪E084_Y09_1.wav,y
‪E084_Y09_2.wav,thayouga
‪E084_Y09_3.wav,Adheryis
‪E084_Y09_4.wav,Imeyyel akal-is s snath thyouga yezgaren
‪E084_Y09_5.wav,amenzou n thefsouth  nettnawal seksou oudheryis
‪E084_Y10_1.wav,y
‪E084_Y10_2.wav,Lekhyal
‪E084_Y10_3.wav,Lfaydha
‪E084_Y10_4.wav,lekhyal-is mazal-ith dheg oukham
‪E084_Y10_5.wav,yal yiwen ithedou s lfaydha-ines
‪E084_Y11_1.wav,y
‪E084_Y11_2.wav,derya
‪E084_Y11_3.wav,Baylek
‪E084_Y11_4.wav,thes3a thmanya n derya ak-nsenth thi9chichin
‪E084_Y11_5.wav,yezi oubridh n baylek abridh le9bayel i9erbe
‪E084_Y12_1.wav,y
‪E084_Y12_2.wav,thayett
‪E084_Y12_3.wav,Ayazit
‪E084_Y12_4.wav,the9reh-ith thayett-is
‪E084_Y12_5.wav,yezla ayazit le9bayel dheg yenayer
‪E084_Y13_1.wav,y
‪E084_Y13_2.wav,Ayefki
‪E084_Y13_3.wav,L9ay
‪E084_Y13_4.wav,isett ala ayefki n thfounasth
‪E084_Y13_5.wav,yeghli dheg yiwen n lbir l9ay
‪E084_Y14_1.wav,y
‪E084_Y14_2.wav,A9erouy
‪E084_Y14_3.wav,ray
‪E084_Y14_4.wav,yough-dh a9erouy wezger i lghidh
‪E084_Y14_5.wav,yelha ray i dh-yefka
‪E084_Y15_1.wav,y
‪E084_Y15_2.wav,ghlay
‪E084_Y15_3.wav,zay
‪E084_Y15_4.wav,koulech ghlay lawan n thoura
‪E084_Y15_5.wav,sen9es chwiya l9etyan bezaf i zay ouchwir-a
‪E114_Z10_1.wav,z
‪E114_Z10_2.wav,Zith
‪E114_Z10_3.wav,Zwadj
‪E114_Z10_4.wav,Zith ouzemour n ousegas-a dh arzayan
‪E114_Z10_5.wav,Zwadj n zik dh thoura yemkhalaf
‪E114_Z11_1.wav,z
‪E114_Z11_2.wav,znezla
‪E114_Z11_3.wav,Agezar
‪E114_Z11_4.wav,Ach7al yikhamen i theseghli znezla
‪E114_Z11_5.wav,Gouman-tt imawlan imi baba-s dh ageezar
‪E114_Z12_1.wav,z
‪E114_Z12_2.wav,Louzi3a
‪E114_Z12_3.wav,Thazwerth
‪E114_Z12_4.wav,Zlan 3echrin dh azger dhi louzi3a n ousegas-a
‪E114_Z12_5.wav,I3awedh-dh thazwerth n sebath-is
‪E113_Z07_1.wav,z
‪E113_Z07_2.wav,belez
‪E113_Z07_3.wav,brez
‪E113_Z07_4.wav,Yettbeliz lechghal-is
‪E113_Z07_5.wav,Yebrez akham yerna abridh
‪E113_Z08_1.wav,z
‪E113_Z08_2.wav,dez
‪E113_Z08_3.wav,Zik
‪E113_Z08_4.wav,Idez-dh kra n ldjouz
‪E113_Z08_5.wav,Irou7 zik as-a gher lkhedhma
‪E113_Z09_1.wav,z
‪E113_Z09_2.wav,Zeri3a
‪E113_Z09_3.wav,Zyadha
‪E113_Z09_4.wav,Yeza zeri3a oubesbas
‪E113_Z09_5.wav,Ayen i dh-yernan ak dh zyadha kes-ith
‪E112_Z04_1.wav,z
‪E112_Z04_2.wav,Wzen
‪E112_Z04_3.wav,azel
‪E112_Z04_4.wav,Iwzen-dh artel n sinouj
‪E112_Z04_5.wav,Koul sba7 yettazal azal n sa3a
‪E112_Z05_1.wav,z
‪E112_Z05_2.wav,gzem
‪E112_Z05_3.wav,7ezeb
‪E112_Z05_4.wav,"Igzem lebsel, ttrounth-dh walen-is"
‪E112_Z05_5.wav,Our yett7ezib ara gnen negh ala
‪E112_Z06_1.wav,z
‪E112_Z06_2.wav,3dhez
‪E112_Z06_3.wav,3ekez
‪E112_Z06_4.wav,Ye3dhez adh iker zik
‪E112_Z06_5.wav,I3ekez ghef oukersi yebta yeghli
‪E085_Ṣ01_1.wav,s
‪E085_Ṣ01_2.wav,setel
‪E085_Ṣ01_3.wav,sefregh
‪E085_Ṣ01_4.wav,Isetel thamarth-is
‪E085_Ṣ01_5.wav,sferghen meden fel-as
‪E085_Ṣ02_1.wav,s
‪E085_Ṣ02_2.wav,sfet
‪E085_Ṣ02_3.wav,ssoub
‪E085_Ṣ02_4.wav,yesfet ifasen-is
‪E085_Ṣ02_5.wav,issoub gher th7anouth
‪E085_Ṣ03_1.wav,s
‪E085_Ṣ03_2.wav,seref
‪E085_Ṣ03_3.wav,sker
‪E085_Ṣ03_4.wav,yettserif bla che77a
‪E085_Ṣ03_5.wav,yeswa almi yesker
‪E085_Ṣ04_1.wav,s
‪E085_Ṣ04_2.wav,khser
‪E085_Ṣ04_3.wav,wessel
‪E085_Ṣ04_4.wav,yes3eda lbak ikhser-ith
‪E085_Ṣ04_5.wav,thwessel I thjelabth-is s le9mach nidhen
‪E085_Ṣ05_1.wav,s
‪E085_Ṣ05_2.wav,ghseb
‪E085_Ṣ05_3.wav,wessi
‪E085_Ṣ05_4.wav,ghseb chwiya aken adh nel7a9 zik
‪E085_Ṣ05_5.wav,yettwessi mi-s ghef thjadith
‪E085_Ṣ06_1.wav,s
‪E085_Ṣ06_2.wav,tmes
‪E085_Ṣ06_3.wav,tfes
‪E085_Ṣ06_4.wav,yehlek abe7ri yetmes ak dheg yinzaren-is
‪E085_Ṣ06_5.wav,thetfes ichetiten idh thekes seg ladhal
‪E085_Ṣ07_1.wav,s
‪E085_Ṣ07_2.wav,tes
‪E085_Ṣ07_3.wav,fares
‪E085_Ṣ07_4.wav,yetes dheg l9a3a
‪E085_Ṣ07_5.wav,fares imawlan-ik
‪E085_Ṣ08_1.wav,s
‪E085_Ṣ08_2.wav,3tes
‪E085_Ṣ08_3.wav,ssaboun
‪E085_Ṣ08_4.wav,ye3tes-dh dou9sagh-dh
‪E085_Ṣ08_5.wav,Yesiridh oudhem-is s ssaboun
‪E085_Ṣ09_1.wav,s
‪E085_Ṣ09_2.wav,ssawragh
‪E085_Ṣ09_3.wav,sdhidh
‪E085_Ṣ09_4.wav,Yehlek ssawragh
‪E085_Ṣ09_5.wav,Itchour dh sdhidh
‪E085_Ṣ10_1.wav,s
‪E085_Ṣ10_2.wav,sser
‪E085_Ṣ10_3.wav,sserf
‪E085_Ṣ10_4.wav,Thes3a sser dheg yitaren-is
‪E085_Ṣ10_5.wav,Yetchour ldjib-is dh sserf
‪E085_Ṣ11_1.wav,s
‪E085_Ṣ11_2.wav,sker
‪E085_Ṣ11_3.wav,ssouth
‪E085_Ṣ11_4.wav,Itef-dh lehlak n sker
‪E085_Ṣ11_5.wav,Thes3a ssouth 7law
‪E085_Ṣ12_1.wav,s
‪E085_Ṣ12_2.wav,thasebath
‪E085_Ṣ12_3.wav,lmousiba
‪E085_Ṣ12_4.wav,Thoughedh thasebath thajdhidhth
‪E085_Ṣ12_5.wav,Thegouma adh th3edi lmousiba-yi fel-anegh
‪E085_Ṣ13_1.wav,s
‪E085_Ṣ13_2.wav,asekroun
‪E085_Ṣ13_3.wav,bousi7an
‪E085_Ṣ13_4.wav,Yeghle9 thawourth s ousekroun
‪E085_Ṣ13_5.wav,I9es-ith bousi7an 9rib yemouth
‪E085_Ṣ14_1.wav,s
‪E085_Ṣ14_2.wav,tha9essit
‪E085_Ṣ14_3.wav,lasel
‪E085_Ṣ14_4.wav,The7ka-dh tha9essith I mi-s
‪E085_Ṣ14_5.wav,Thislith-is lasel-is n thizi wezou
‪E085_Ṣ15_1.wav,s
‪E085_Ṣ15_2.wav,amersoul
‪E085_Ṣ15_3.wav,afertas
‪E085_Ṣ15_4.wav,Yechtcha amersoul weghroum s oufermaj
‪E085_Ṣ15_5.wav,Isetel achekou7-is ye9el dh afertas
‪E086_Ṣ04_1.wav,s
‪E086_Ṣ04_2.wav,khser
‪E086_Ṣ04_3.wav,wessel
‪E086_Ṣ04_4.wav,yes3eda lbak ikhser-ith
‪E086_Ṣ04_5.wav,thwessel I thjelabth-is s le9mach nidhen
‪E086_Ṣ05_1.wav,s
‪E086_Ṣ05_2.wav,ghseb
‪E086_Ṣ05_3.wav,wessi
‪E086_Ṣ05_4.wav,ghseb chwiya aken adh nel7a9 zik
‪E086_Ṣ05_5.wav,yettwessi mi-s ghef thjadith
‪E086_Ṣ06_1.wav,s
‪E086_Ṣ06_2.wav,tmes
‪E086_Ṣ06_3.wav,tfes
‪E086_Ṣ06_4.wav,yehlek abe7ri yetmes ak dheg yinzaren-is
‪E086_Ṣ06_5.wav,thetfes ichetiten idh thekes seg ladhal
‪E087_Ṣ01_1.wav,s
‪E087_Ṣ01_2.wav,setel
‪E087_Ṣ01_3.wav,sefregh
‪E087_Ṣ01_4.wav,Isetel thamarth-is
‪E087_Ṣ01_5.wav,sferghen meden fel-as
‪E087_Ṣ02_1.wav,s
‪E087_Ṣ02_2.wav,sfet
‪E087_Ṣ02_3.wav,ssoub
‪E087_Ṣ02_4.wav,yesfet ifasen-is
‪E087_Ṣ02_5.wav,issoub gher th7anouth
‪E087_Ṣ03_1.wav,s
‪E087_Ṣ03_2.wav,seref
‪E087_Ṣ03_3.wav,sker
‪E087_Ṣ03_4.wav,yettserif bla che77a
‪E087_Ṣ03_5.wav,yeswa almi yesker
‪E088_Ṣ07_1.wav,s
‪E088_Ṣ07_2.wav,tes
‪E088_Ṣ07_3.wav,fares
‪E088_Ṣ07_4.wav,yetes dheg l9a3a
‪E088_Ṣ07_5.wav,fares imawlan-ik
‪E088_Ṣ08_1.wav,s
‪E088_Ṣ08_2.wav,3tes
‪E088_Ṣ08_3.wav,ssaboun
‪E088_Ṣ08_4.wav,ye3tes-dh dou9sagh-dh
‪E088_Ṣ08_5.wav,Yesiridh oudhem-is s ssaboun
‪E088_Ṣ09_1.wav,s
‪E088_Ṣ09_2.wav,ssawragh
‪E088_Ṣ09_3.wav,sdhidh
‪E088_Ṣ09_4.wav,Yehlek ssawragh
‪E088_Ṣ09_5.wav,Itchour dh sdhidh
‪E089_Ṣ10_1.wav,s
‪E089_Ṣ10_2.wav,sser
‪E089_Ṣ10_3.wav,sserf
‪E089_Ṣ10_4.wav,Thes3a sser dheg yitaren-is
‪E089_Ṣ10_5.wav,Yetchour ldjib-is dh sserf
‪E089_Ṣ11_1.wav,s
‪E089_Ṣ11_2.wav,sker
‪E089_Ṣ11_3.wav,ssouth
‪E089_Ṣ11_4.wav,Itef-dh lehlak n sker
‪E089_Ṣ11_5.wav,Thes3a ssouth 7law
‪E089_Ṣ12_1.wav,s
‪E089_Ṣ12_2.wav,thasebath
‪E089_Ṣ12_3.wav,lmousiba
‪E089_Ṣ12_4.wav,Thoughedh thasebath thajdhidhth
‪E089_Ṣ12_5.wav,Thegouma adh th3edi lmousiba-yi fel-anegh
‪E089_Ṣ13_1.wav,s
‪E089_Ṣ13_2.wav,asekroun
‪E089_Ṣ13_3.wav,bousi7an
‪E089_Ṣ13_4.wav,Yeghle9 thawourth s ousekroun
‪E089_Ṣ13_5.wav,I9es-ith bousi7an 9rib yemouth
‪E089_Ṣ14_1.wav,s
‪E089_Ṣ14_2.wav,tha9essit
‪E089_Ṣ14_3.wav,lasel
‪E089_Ṣ14_4.wav,The7ka-dh tha9essith I mi-s
‪E089_Ṣ14_5.wav,Thislith-is lasel-is n thizi wezou
‪E089_Ṣ15_1.wav,s
‪E089_Ṣ15_2.wav,amersoul
‪E089_Ṣ15_3.wav,afertas
‪E089_Ṣ15_4.wav,Yechtcha amersoul weghroum s oufermaj
‪E089_Ṣ15_5.wav,Isetel achekou7-is ye9el dh afertas
‪E090_Ṣ01_1.wav,s
‪E090_Ṣ01_2.wav,setel
‪E090_Ṣ01_3.wav,sefregh
‪E090_Ṣ01_4.wav,Isetel thamarth-is
‪E090_Ṣ01_5.wav,sferghen meden fel-as
‪E090_Ṣ02_1.wav,s
