Chemin,Transcription
‪E068_W12_3.wav,Awezlan
‪E068_W12_4.wav,S lewzin i d-ittekkar yerxes
‪E068_W12_5.wav,Yeqqel userwal-nni d awezlan fell-as
‪E069_W13_1.wav,w
‪E069_W13_2.wav,Cwa
‪E069_W13_3.wav,Ajenwi
‪E069_W13_4.wav,Yettḥibi ad yecč lḥut d cwa
‪E069_W13_5.wav,Yessemsel ajenwi akken ad iqṭiԑ
‪E069_W14_1.wav,w
‪E069_W14_2.wav,Tarewla
‪E069_W14_3.wav,Aweṣṣi
‪E069_W14_4.wav,Tarewla temnaԑ bab-is
‪E069_W14_5.wav,Yezga yettweṣṣi fell-as
‪E069_W15_1.wav,w
‪E069_W15_2.wav,Tawacult
‪E069_W15_3.wav,tawla
‪E069_W15_4.wav,Tawacult-is akk truḥ ɣer fransa ala netta
‪E069_W15_5.wav,ɣur-s yumayen tegguma ad teṣṣub tawla-s
‪E070_Y01_1.wav,y
‪E070_Y01_2.wav,Beyyen
‪E070_Y01_3.wav,Ceyyeԑ
‪E070_Y01_4.wav,Tbeyyen-as-d amek iteddu lxedma
‪E070_Y01_5.wav,Iceyyeԑ-it ad yaɣ lԑett
‪E070_Y02_1.wav,y
‪E070_Y02_2.wav,heyyi
‪E070_Y02_3.wav,ḥyu
‪E070_Y02_4.wav,iheyya-d iman-is ad iffeɣ
‪E070_Y02_5.wav,Ad iḥyu rebbi ccan-is
‪E070_Y03_1.wav,y
‪E070_Y03_2.wav,keyyef
‪E070_Y03_3.wav,meyyez
‪E070_Y03_4.wav,Yettkeyyif apaki n duxxam I wass
‪E070_Y03_5.wav,Ameyyez uqbel aneggez
‪E071_Y04_1.wav,y
‪E071_Y04_2.wav,reyyec
‪E071_Y04_3.wav,seyyeq
‪E071_Y04_4.wav,"Ireyyec akk lekwaɣeṭ-is, yal yiwen andat"
‪E071_Y04_5.wav,"Tseyyeq-d lğiha wadda, terna-d tin ufella"
‪E071_Y05_1.wav,y
‪E071_Y05_2.wav,ṣeyyef
‪E071_Y05_3.wav,ṭeyyec
‪E071_Y05_4.wav,Iṣeyyef uqbel lmaḥel yehlek abeḥri
‪E071_Y05_5.wav,Iṭeyyec gma-s seg wexxam
‪E071_Y06_1.wav,y
‪E071_Y06_2.wav,meyyel
‪E071_Y06_3.wav,beyyeԑ
‪E071_Y06_4.wav,Imeyyel akal-is akken ad t-yezraԑ
‪E071_Y06_5.wav,Ibeyyeԑ imdukkal-is i lapulis
‪E072_Y07_1.wav,y
‪E072_Y07_2.wav,sayes
‪E072_Y07_3.wav,reyyes
‪E072_Y07_4.wav,"Seg-mi tehlek, yettsayas kan deg-s"
‪E072_Y08_1.wav,y
‪E072_Y08_2.wav,ayes
‪E072_Y08_3.wav,Yennayer
‪E072_Y08_4.wav,Yuyes yilemzi melmi ad yelheq lԑid
‪E072_Y08_5.wav,D ayyur amezwaru n useggas imaziɣen
‪E072_Y09_1.wav,y
‪E072_Y09_2.wav,tayuga
‪E072_Y09_3.wav,Aderyis
‪E072_Y09_4.wav,Imeyyel akal-is s snat tyuga yezgaren
‪E072_Y09_5.wav,amenzu n tefsut  nettnawal seksu uderyis
‪E073_Y10_1.wav,y
‪E073_Y10_2.wav,Lexyal
‪E073_Y10_3.wav,Lfayda
‪E073_Y10_4.wav,lexyal-is mazal-it deg uxxam
‪E073_Y10_5.wav,yal yiwen iteddu s lfayda-ines
‪E073_Y11_1.wav,y
‪E073_Y11_2.wav,dderya
‪E073_Y11_3.wav,Baylek
‪E073_Y11_4.wav,tesԑa tmanya n dderya akk-nsent tiqcicin
‪E073_Y11_5.wav,yezzi ubrid n baylek abrid leqbayel iqerrbe
‪E073_Y12_1.wav,y
‪E073_Y12_2.wav,tayett
‪E073_Y12_3.wav,Ayaziṭ
‪E073_Y12_4.wav,teqreh-it tayett-is
‪E074_Y13_1.wav,y
‪E074_Y13_2.wav,Ayefki
‪E074_Y13_3.wav,Lqay
‪E074_Y13_4.wav,isett ala ayefki n tfunast
‪E074_Y13_5.wav,yeɣli deg yiwen n lbir lqay
‪E074_Y14_1.wav,y
‪E074_Y14_2.wav,Aqerruy
‪E074_Y14_3.wav,rray
‪E074_Y14_4.wav,yuɣ-d aqerruy wezger i lɣid
‪E074_Y14_5.wav,yelha rray i d-yefka
‪E074_Y15_1.wav,y
‪E074_Y15_2.wav,ɣlay
‪E074_Y15_3.wav,ẓẓay
‪E074_Y15_4.wav,kullec ɣlay lawan n tura
‪E074_Y15_5.wav,senqes cwiya lqeṭyan bezzaf i ẓẓay ucwir-a
‪E076_Y05_1.wav,y
‪E076_Y05_2.wav,ṣeyyef
‪E076_Y05_3.wav,ṭeyyec
‪E076_Y05_4.wav,Iṣeyyef uqbel lmaḥel yehlek abeḥri
‪E076_Y05_5.wav,Iṭeyyec gma-s seg wexxam
‪E076_Y06_1.wav,y
‪E076_Y06_2.wav,meyyel
‪E076_Y06_3.wav,beyyeԑ
‪E076_Y06_4.wav,Imeyyel akal-is akken ad t-yezraԑ
‪E076_Y06_5.wav,Ibeyyeԑ imdukkal-is i lapulis
‪E076_Y07_1.wav,y
‪E076_Y07_2.wav,sayes
‪E076_Y07_3.wav,reyyes
‪E076_Y07_4.wav,"Seg-mi tehlek, yettsayas kan deg-s"
‪E076_Y07_5.wav,Tettreyyis iman-is ad truḥ ɣer tmeɣra
‪E076_Y08_1.wav,y
‪E076_Y08_2.wav,ayes
‪E076_Y08_3.wav,Yennayer
‪E076_Y08_4.wav,Yuyes yilemzi melmi ad yelheq lԑid
‪E077_Y09_1.wav,y
‪E077_Y09_2.wav,tayuga
‪E077_Y09_3.wav,Aderyis
‪E077_Y09_4.wav,Imeyyel akal-is s snat tyuga yezgaren
‪E077_Y09_5.wav,amenzu n tefsut  nettnawal seksu uderyis
‪E077_Y10_1.wav,y
‪E077_Y10_2.wav,Lexyal
‪E077_Y10_3.wav,Lfayda
‪E077_Y10_4.wav,lexyal-is mazal-it deg uxxam
‪E077_Y10_5.wav,yal yiwen iteddu s lfayda-ines
‪E077_Y11_1.wav,y
‪E077_Y11_2.wav,dderya
‪E077_Y11_3.wav,Baylek
‪E077_Y11_4.wav,tesԑa tmanya n dderya akk-nsent tiqcicin
‪E077_Y11_5.wav,yezzi ubrid n baylek abrid leqbayel iqerrbe
‪E077_Y12_1.wav,y
‪E077_Y12_2.wav,tayett
‪E077_Y12_3.wav,Ayaziṭ
‪E077_Y12_4.wav,teqreh-it tayett-is
‪E077_Y12_5.wav,yezla ayaziṭ leqbayel deg yennayer
‪E078_Y13_1.wav,y
‪E078_Y13_2.wav,Ayefki
‪E078_Y13_3.wav,Lqay
‪E078_Y13_4.wav,isett ala ayefki n tfunast
‪E078_Y13_5.wav,yeɣli deg yiwen n lbir lqay
‪E078_Y14_1.wav,y
‪E078_Y14_2.wav,Aqerruy
‪E078_Y14_3.wav,rray
‪E078_Y14_4.wav,yuɣ-d aqerruy wezger i lɣid
‪E078_Y14_5.wav,yelha rray i d-yefka
‪E078_Y15_1.wav,y
‪E078_Y15_2.wav,ɣlay
‪E078_Y15_3.wav,ẓẓay
‪E078_Y15_4.wav,kullec ɣlay lawan n tura
‪E078_Y15_5.wav,senqes cwiya lqeṭyan bezzaf i ẓẓay ucwir-a
‪E081_Y01_1.wav,y
‪E081_Y01_2.wav,Beyyen
‪E081_Y01_3.wav,Ceyyeԑ
‪E081_Y01_4.wav,Tbeyyen-as-d amek iteddu lxedma
‪E081_Y01_5.wav,Iceyyeԑ-it ad yaɣ lԑett
‪E081_Y02_1.wav,y
‪E081_Y02_2.wav,heyyi
‪E081_Y02_4.wav,iheyya-d iman-is ad iffeɣ
‪E081_Y02_5.wav,Ad iḥyu rebbi ccan-is
‪E081_Y03_1.wav,y
‪E081_Y03_2.wav,keyyef
‪E081_Y03_3.wav,meyyez
‪E081_Y03_4.wav,Yettkeyyif apaki n duxxam I wass
‪E081_Y03_5.wav,Ameyyez uqbel aneggez
‪E081_Y04_1.wav,y
‪E081_Y04_2.wav,reyyec
‪E081_Y04_3.wav,seyyeq
‪E081_Y04_4.wav,"Ireyyec akk lekwaɣeṭ-is, yal yiwen andat"
‪E081_Y04_5.wav,"Tseyyeq-d lğiha wadda, terna-d tin ufella"
‪E081_Y05_1.wav,y
‪E081_Y05_2.wav,ṣeyyef
‪E081_Y05_3.wav,ṭeyyec
‪E081_Y05_4.wav,Iṣeyyef uqbel lmaḥel yehlek abeḥri
‪E081_Y05_5.wav,Iṭeyyec gma-s seg wexxam
‪E081_Y06_1.wav,y
‪E081_Y06_2.wav,meyyel
‪E081_Y06_3.wav,beyyeԑ
‪E081_Y06_4.wav,Imeyyel akal-is akken ad t-yezraԑ
‪E081_Y06_5.wav,Ibeyyeԑ imdukkal-is i lapulis
‪E081_Y07_1.wav,y
‪E081_Y07_2.wav,sayes
‪E081_Y07_3.wav,reyyes
‪E081_Y07_4.wav,"Seg-mi tehlek, yettsayas kan deg-s"
‪E081_Y07_5.wav,Tettreyyis iman-is ad truḥ ɣer tmeɣra
‪E082_Y08_1.wav,y
‪E082_Y08_2.wav,ayes
‪E082_Y08_3.wav,Yennayer
‪E082_Y08_4.wav,Yuyes yilemzi melmi ad yelheq lԑid
‪E082_Y08_5.wav,D ayyur amezwaru n useggas imaziɣen
‪E082_Y09_1.wav,y
‪E082_Y09_2.wav,tayuga
‪E082_Y09_3.wav,Aderyis
‪E082_Y09_4.wav,Imeyyel akal-is s snat tyuga yezgaren
‪E082_Y09_5.wav,amenzu n tefsut  nettnawal seksu uderyis
‪E082_Y10_1.wav,y
‪E082_Y10_2.wav,Lexyal
‪E082_Y10_3.wav,Lfayda
‪E082_Y10_4.wav,lexyal-is mazal-it deg uxxam
‪E082_Y10_5.wav,yal yiwen iteddu s lfayda-ines
‪E082_Y11_1.wav,y
‪E082_Y11_2.wav,dderya
‪E082_Y11_3.wav,Baylek
‪E082_Y11_4.wav,tesԑa tmanya n dderya akk-nsent tiqcicin
‪E082_Y11_5.wav,yezzi ubrid n baylek abrid leqbayel iqerrbe
‪E082_Y12_1.wav,y
‪E082_Y12_2.wav,tayett
‪E082_Y12_3.wav,Ayaziṭ
‪E082_Y12_4.wav,teqreh-it tayett-is
‪E082_Y12_5.wav,yezla ayaziṭ leqbayel deg yennayer
‪E082_Y13_1.wav,y
‪E082_Y13_2.wav,Ayefki
‪E082_Y13_3.wav,Lqay
‪E082_Y13_4.wav,isett ala ayefki n tfunast
‪E082_Y13_5.wav,yeɣli deg yiwen n lbir lqay
‪E082_Y14_1.wav,y
‪E082_Y14_2.wav,Aqerruy
‪E082_Y14_3.wav,rray
‪E082_Y14_4.wav,yuɣ-d aqerruy wezger i lɣid
‪E082_Y14_5.wav,yelha rray i d-yefka
‪E082_Y15_1.wav,y
‪E082_Y15_2.wav,ɣlay
‪E082_Y15_3.wav,ẓẓay
‪E082_Y15_4.wav,kullec ɣlay lawan n tura
‪E082_Y15_5.wav,senqes cwiya lqeṭyan bezzaf i ẓẓay ucwir-a
‪E083_Y01_1.wav,y
‪E083_Y01_2.wav,Beyyen
‪E083_Y01_3.wav,Ceyyeԑ
‪E083_Y01_4.wav,Tbeyyen-as-d amek iteddu lxedma
‪E083_Y01_5.wav,Iceyyeԑ-it ad yaɣ lԑett
‪E083_Y02_1.wav,y
‪E083_Y02_2.wav,heyyi
‪E083_Y02_3.wav,ḥyu
‪E083_Y02_4.wav,iheyya-d iman-is ad iffeɣ
‪E083_Y02_5.wav,Ad iḥyu rebbi ccan-is
‪E083_Y03_1.wav,y
‪E083_Y03_2.wav,keyyef
‪E083_Y03_3.wav,meyyez
‪E083_Y03_4.wav,Yettkeyyif apaki n duxxam I wass
‪E083_Y03_5.wav,Ameyyez uqbel aneggez
‪E083_Y04_1.wav,y
‪E083_Y04_2.wav,reyyec
‪E083_Y04_3.wav,seyyeq
‪E083_Y04_4.wav,"Ireyyec akk lekwaɣeṭ-is, yal yiwen andat"
‪E083_Y04_5.wav,"Tseyyeq-d lğiha wadda, terna-d tin ufella"
‪E083_Y05_1.wav,y
‪E083_Y05_2.wav,ṣeyyef
‪E083_Y05_3.wav,ṭeyyec
‪E083_Y05_4.wav,Iṣeyyef uqbel lmaḥel yehlek abeḥri
‪E083_Y05_5.wav,Iṭeyyec gma-s seg wexxam
‪E083_Y06_1.wav,y
‪E083_Y06_2.wav,meyyel
‪E083_Y06_3.wav,beyyeԑ
‪E083_Y06_4.wav,Imeyyel akal-is akken ad t-yezraԑ
‪E083_Y06_5.wav,Ibeyyeԑ imdukkal-is i lapulis
‪E083_Y07_1.wav,y
‪E083_Y07_2.wav,sayes
‪E083_Y07_3.wav,reyyes
‪E083_Y07_4.wav,"Seg-mi tehlek, yettsayas kan deg-s"
‪E083_Y07_5.wav,Tettreyyis iman-is ad truḥ ɣer tmeɣra
‪E084_Y08_1.wav,y
‪E084_Y08_2.wav,ayes
‪E084_Y08_3.wav,Yennayer
‪E084_Y08_4.wav,Yuyes yilemzi melmi ad yelheq lԑid
‪E084_Y08_5.wav,D ayyur amezwaru n useggas imaziɣen
‪E084_Y09_1.wav,y
‪E084_Y09_2.wav,tayuga
‪E084_Y09_3.wav,Aderyis
‪E084_Y09_4.wav,Imeyyel akal-is s snat tyuga yezgaren
‪E084_Y09_5.wav,amenzu n tefsut  nettnawal seksu uderyis
‪E084_Y10_1.wav,y
‪E084_Y10_2.wav,Lexyal
‪E084_Y10_3.wav,Lfayda
‪E084_Y10_4.wav,lexyal-is mazal-it deg uxxam
‪E084_Y10_5.wav,yal yiwen iteddu s lfayda-ines
‪E084_Y11_1.wav,y
‪E084_Y11_2.wav,dderya
‪E084_Y11_3.wav,Baylek
‪E084_Y11_4.wav,tesԑa tmanya n dderya akk-nsent tiqcicin
‪E084_Y11_5.wav,yezzi ubrid n baylek abrid leqbayel iqerrbe
‪E084_Y12_1.wav,y
‪E084_Y12_2.wav,tayett
‪E084_Y12_3.wav,Ayaziṭ
‪E084_Y12_4.wav,teqreh-it tayett-is
‪E084_Y12_5.wav,yezla ayaziṭ leqbayel deg yennayer
‪E084_Y13_1.wav,y
‪E084_Y13_2.wav,Ayefki
‪E084_Y13_3.wav,Lqay
‪E084_Y13_4.wav,isett ala ayefki n tfunast
‪E084_Y13_5.wav,yeɣli deg yiwen n lbir lqay
‪E084_Y14_1.wav,y
‪E084_Y14_2.wav,Aqerruy
‪E084_Y14_3.wav,rray
‪E084_Y14_4.wav,yuɣ-d aqerruy wezger i lɣid
‪E084_Y14_5.wav,yelha rray i d-yefka
‪E084_Y15_1.wav,y
‪E084_Y15_2.wav,ɣlay
‪E084_Y15_3.wav,ẓẓay
‪E084_Y15_4.wav,kullec ɣlay lawan n tura
‪E084_Y15_5.wav,senqes cwiya lqeṭyan bezzaf i ẓẓay ucwir-a
‪E114_Z10_1.wav,z
‪E114_Z10_2.wav,Zzit
‪E114_Z10_3.wav,Zwağ
‪E114_Z10_4.wav,Zzit uzemmur n useggas-a d arzayan
‪E114_Z10_5.wav,Zwağ n zik d tura yemxalaf
‪E114_Z11_1.wav,z
‪E114_Z11_2.wav,znezla
‪E114_Z11_3.wav,Agezzar
‪E114_Z11_4.wav,Acḥal yixammen i tesseɣli znezla
‪E114_Z11_5.wav,Gguman-tt imawlan imi baba-s d ageezar
‪E114_Z12_1.wav,z
‪E114_Z12_2.wav,Lluziԑa
‪E114_Z12_3.wav,Tazwert
‪E114_Z12_4.wav,Zlan ԑecrin d azger di lluziԑa n useggas-a
‪E114_Z12_5.wav,Iԑawed-d tazwert n ṣebbat-is
‪E113_Z07_1.wav,z
‪E113_Z07_2.wav,bellez
‪E113_Z07_3.wav,brez
‪E113_Z07_4.wav,Yettbelliz lecɣal-is
‪E113_Z07_5.wav,Yebrez axxam yerna abrid
‪E113_Z08_1.wav,z
‪E113_Z08_2.wav,ddez
‪E113_Z08_3.wav,Zik
‪E113_Z08_4.wav,Iddez-d kra n lğuz
‪E113_Z08_5.wav,Iruḥ zik ass-a ɣer lxedma
‪E113_Z09_1.wav,z
‪E113_Z09_2.wav,Zerriԑa
‪E113_Z09_3.wav,Zyada
‪E113_Z09_4.wav,Yeẓza zerriԑa ubesbas
‪E113_Z09_5.wav,Ayen i d-yernan akk d zyada kkes-it
‪E112_Z04_1.wav,z
‪E112_Z04_2.wav,Wzen
‪E112_Z04_3.wav,azzel
‪E112_Z04_4.wav,Iwzen-d arṭel n sinuj
‪E112_Z04_5.wav,Kul sbaḥ yettazal azal n saԑa
‪E112_Z05_1.wav,z
‪E112_Z05_2.wav,gzem
‪E112_Z05_3.wav,ḥezzeb
‪E112_Z05_4.wav,"Igzem lebṣel, ttrunt-d wallen-is"
‪E112_Z05_5.wav,Ur yettḥezzib ara gnen neɣ ala
‪E112_Z06_1.wav,z
‪E112_Z06_2.wav,ԑdez
‪E112_Z06_3.wav,ԑekkez
‪E112_Z06_4.wav,Yeԑdez ad ikker zik
‪E112_Z06_5.wav,Iԑekkez ɣef ukersi yebṭa yeɣli
‪E085_Ṣ01_1.wav,ṣ
‪E085_Ṣ01_2.wav,ṣeṭṭel
‪E085_Ṣ01_3.wav,ṣefreɣ
‪E085_Ṣ01_4.wav,Iṣeṭṭel tamart-is
‪E085_Ṣ01_5.wav,ṣferɣen medden fell-as
‪E085_Ṣ02_1.wav,ṣ
‪E085_Ṣ02_2.wav,ṣfeṭ
‪E085_Ṣ02_3.wav,ṣṣub
‪E085_Ṣ02_4.wav,yeṣfeṭ ifassen-is
‪E085_Ṣ02_5.wav,iṣṣub ɣer tḥanut
‪E085_Ṣ03_1.wav,ṣ
‪E085_Ṣ03_2.wav,ṣerref
‪E085_Ṣ03_3.wav,ṣkeṛ
‪E085_Ṣ03_4.wav,yettṣerrif bla ceḥḥa
‪E085_Ṣ03_5.wav,yeswa almi yeṣkeṛ
‪E085_Ṣ04_1.wav,ṣ
‪E085_Ṣ04_2.wav,xṣer
‪E085_Ṣ04_3.wav,weṣṣel
‪E085_Ṣ04_4.wav,yesԑedda lbak ixṣer-it
‪E085_Ṣ04_5.wav,tweṣṣel I tjellabt-is s leqmac nniḍen
‪E085_Ṣ05_1.wav,ṣ
‪E085_Ṣ05_2.wav,ɣṣeb
‪E085_Ṣ05_3.wav,weṣṣi
‪E085_Ṣ05_4.wav,ɣṣeb cwiya akken ad nelḥaq zik
‪E085_Ṣ05_5.wav,yettweṣṣi mmi-s ɣef tjaddit
‪E085_Ṣ06_1.wav,ṣ
‪E085_Ṣ06_2.wav,ṭmeṣ
‪E085_Ṣ06_3.wav,ṭfeṣ
‪E085_Ṣ06_4.wav,yehlek abeḥri yeṭmeṣ akk deg yinzaren-is
‪E085_Ṣ06_5.wav,teṭfeṣ iceṭṭiṭen id tekkes seg ladal
‪E085_Ṣ07_1.wav,ṣ
‪E085_Ṣ07_2.wav,ṭṭeṣ
‪E085_Ṣ07_3.wav,fareṣ
‪E085_Ṣ07_4.wav,yeṭṭes deg lqaԑa
‪E085_Ṣ07_5.wav,faṛeṣ imawlan-ik
‪E085_Ṣ08_1.wav,ṣ
‪E085_Ṣ08_2.wav,ԑṭeṣ
‪E085_Ṣ08_3.wav,ṣṣabun
‪E085_Ṣ08_4.wav,yeԑṭeṣ-d dduqsaɣ-d
‪E085_Ṣ08_5.wav,Yessirid udem-is s ṣṣabun
‪E085_Ṣ09_1.wav,ṣ
‪E085_Ṣ09_2.wav,ṣṣawraɣ
‪E085_Ṣ09_3.wav,ṣḍiḍ
‪E085_Ṣ09_4.wav,Yehlek ṣṣawraɣ
‪E085_Ṣ09_5.wav,Iččur d ṣḍiḍ
‪E085_Ṣ10_1.wav,ṣ
‪E085_Ṣ10_2.wav,ṣṣer
‪E085_Ṣ10_3.wav,sṣerf
‪E085_Ṣ10_4.wav,Tesԑa ṣṣer deg yiṭaren-is
‪E085_Ṣ10_5.wav,Yeččur lğib-is d ṣṣerf
‪E085_Ṣ11_1.wav,ṣ
‪E085_Ṣ11_2.wav,ṣkeṛ
‪E085_Ṣ11_3.wav,ṣṣut
‪E085_Ṣ11_4.wav,Iṭeff-d lehlak n ṣkeṛ
‪E085_Ṣ11_5.wav,Tesԑa ṣṣut ḥlaw
‪E085_Ṣ12_1.wav,ṣ
‪E085_Ṣ12_2.wav,taṣebbat
‪E085_Ṣ12_3.wav,lmuṣiba
‪E085_Ṣ12_4.wav,Tuɣed taṣebbat tajdidt
‪E085_Ṣ12_5.wav,Tegguma ad tԑeddi lmuṣiba-yi fell-aneɣ
‪E085_Ṣ13_1.wav,ṣ
‪E085_Ṣ13_2.wav,aṣekṛun
‪E085_Ṣ13_3.wav,buṣiḥan
‪E085_Ṣ13_4.wav,Yeɣleq tawwurt s uṣekrun
‪E085_Ṣ13_5.wav,Iqqes-it buṣiḥan qrib yemmut
‪E085_Ṣ14_1.wav,ṣ
‪E085_Ṣ14_2.wav,taqeṣṣiṭ
‪E085_Ṣ14_3.wav,laṣel
‪E085_Ṣ14_4.wav,Teḥka-d taqeṣṣit I mmi-s
‪E085_Ṣ14_5.wav,Tislit-is laṣel-is n tizi wezzu
‪E085_Ṣ15_1.wav,ṣ
‪E085_Ṣ15_2.wav,ameṛṣul
‪E085_Ṣ15_3.wav,aferṭaṣ
‪E085_Ṣ15_4.wav,Yecča ameṛṣul weɣṛum s ufermaj
‪E085_Ṣ15_5.wav,Iṣeṭṭel acekkuḥ-is yeqqel d aferṭas
‪E086_Ṣ04_1.wav,ṣ
‪E086_Ṣ04_2.wav,xṣer
‪E086_Ṣ04_3.wav,weṣṣel
‪E086_Ṣ04_4.wav,yesԑedda lbak ixṣer-it
‪E086_Ṣ04_5.wav,tweṣṣel I tjellabt-is s leqmac nniḍen
‪E086_Ṣ05_1.wav,ṣ
‪E086_Ṣ05_2.wav,ɣṣeb
‪E086_Ṣ05_3.wav,weṣṣi
‪E086_Ṣ05_4.wav,ɣṣeb cwiya akken ad nelḥaq zik
‪E086_Ṣ05_5.wav,yettweṣṣi mmi-s ɣef tjaddit
‪E086_Ṣ06_1.wav,ṣ
‪E086_Ṣ06_2.wav,ṭmeṣ
‪E086_Ṣ06_3.wav,ṭfeṣ
‪E086_Ṣ06_4.wav,yehlek abeḥri yeṭmeṣ akk deg yinzaren-is
‪E086_Ṣ06_5.wav,teṭfeṣ iceṭṭiṭen id tekkes seg ladal
‪E087_Ṣ01_1.wav,ṣ
‪E087_Ṣ01_2.wav,ṣeṭṭel
‪E087_Ṣ01_3.wav,ṣefreɣ
‪E087_Ṣ01_4.wav,Iṣeṭṭel tamart-is
‪E087_Ṣ01_5.wav,ṣferɣen medden fell-as
‪E087_Ṣ02_1.wav,ṣ
‪E087_Ṣ02_2.wav,ṣfeṭ
‪E087_Ṣ02_3.wav,ṣṣub
‪E087_Ṣ02_4.wav,yeṣfeṭ ifassen-is
‪E087_Ṣ02_5.wav,iṣṣub ɣer tḥanut
‪E087_Ṣ03_1.wav,ṣ
‪E087_Ṣ03_2.wav,ṣerref
‪E087_Ṣ03_3.wav,ṣkeṛ
‪E087_Ṣ03_4.wav,yettṣerrif bla ceḥḥa
‪E087_Ṣ03_5.wav,yeswa almi yeṣkeṛ
‪E088_Ṣ07_1.wav,ṣ
‪E088_Ṣ07_2.wav,ṭṭeṣ
‪E088_Ṣ07_3.wav,fareṣ
‪E088_Ṣ07_4.wav,yeṭṭes deg lqaԑa
‪E088_Ṣ07_5.wav,faṛeṣ imawlan-ik
‪E088_Ṣ08_1.wav,ṣ
‪E088_Ṣ08_2.wav,ԑṭeṣ
‪E088_Ṣ08_3.wav,ṣṣabun
‪E088_Ṣ08_4.wav,yeԑṭeṣ-d dduqsaɣ-d
‪E088_Ṣ08_5.wav,Yessirid udem-is s ṣṣabun
‪E088_Ṣ09_1.wav,ṣ
‪E088_Ṣ09_2.wav,ṣṣawraɣ
‪E088_Ṣ09_3.wav,ṣḍiḍ
‪E088_Ṣ09_4.wav,Yehlek ṣṣawraɣ
‪E088_Ṣ09_5.wav,Iččur d ṣḍiḍ
‪E089_Ṣ10_1.wav,ṣ
‪E089_Ṣ10_2.wav,ṣṣer
‪E089_Ṣ10_3.wav,sṣerf
‪E089_Ṣ10_4.wav,Tesԑa ṣṣer deg yiṭaren-is
‪E089_Ṣ10_5.wav,Yeččur lğib-is d ṣṣerf
‪E089_Ṣ11_1.wav,ṣ
‪E089_Ṣ11_2.wav,ṣkeṛ
‪E089_Ṣ11_3.wav,ṣṣut
‪E089_Ṣ11_4.wav,Iṭeff-d lehlak n ṣkeṛ
‪E089_Ṣ11_5.wav,Tesԑa ṣṣut ḥlaw
‪E089_Ṣ12_1.wav,ṣ
‪E089_Ṣ12_2.wav,taṣebbat
‪E089_Ṣ12_3.wav,lmuṣiba
‪E089_Ṣ12_4.wav,Tuɣed taṣebbat tajdidt
‪E089_Ṣ12_5.wav,Tegguma ad tԑeddi lmuṣiba-yi fell-aneɣ
‪E089_Ṣ13_1.wav,ṣ
‪E089_Ṣ13_2.wav,aṣekṛun
‪E089_Ṣ13_3.wav,buṣiḥan
‪E089_Ṣ13_4.wav,Yeɣleq tawwurt s uṣekrun
‪E089_Ṣ13_5.wav,Iqqes-it buṣiḥan qrib yemmut
‪E089_Ṣ14_1.wav,ṣ
‪E089_Ṣ14_2.wav,taqeṣṣiṭ
‪E089_Ṣ14_3.wav,laṣel
‪E089_Ṣ14_4.wav,Teḥka-d taqeṣṣit I mmi-s
‪E089_Ṣ14_5.wav,Tislit-is laṣel-is n tizi wezzu
‪E089_Ṣ15_1.wav,ṣ
‪E089_Ṣ15_2.wav,ameṛṣul
‪E089_Ṣ15_3.wav,aferṭaṣ
‪E089_Ṣ15_4.wav,Yecča ameṛṣul weɣṛum s ufermaj
‪E089_Ṣ15_5.wav,Iṣeṭṭel acekkuḥ-is yeqqel d aferṭas
‪E090_Ṣ01_1.wav,ṣ
‪E090_Ṣ01_2.wav,ṣeṭṭel
‪E090_Ṣ01_3.wav,ṣefreɣ
‪E090_Ṣ01_4.wav,Iṣeṭṭel tamart-is
‪E090_Ṣ01_5.wav,ṣferɣen medden fell-as
‪E090_Ṣ02_1.wav,ṣ
‪E090_Ṣ02_2.wav,ṣfeṭ
‪E090_Ṣ02_3.wav,ṣṣub
‪E090_Ṣ02_4.wav,yeṣfeṭ ifassen-is
‪E090_Ṣ02_5.wav,iṣṣub ɣer tḥanut
‪E090_Ṣ03_1.wav,ṣ
‪E090_Ṣ03_2.wav,ṣerref
‪E090_Ṣ03_3.wav,ṣkeṛ
‪E090_Ṣ03_4.wav,yettṣerrif bla ceḥḥa
‪E090_Ṣ03_5.wav,yeswa almi yeṣkeṛ
‪E090_Ṣ04_1.wav,ṣ
‪E090_Ṣ04_2.wav,xṣer
‪E090_Ṣ04_3.wav,weṣṣel
‪E090_Ṣ04_4.wav,yesԑedda lbak ixṣer-it
‪E090_Ṣ04_5.wav,tweṣṣel I tjellabt-is s leqmac nniḍen
‪E090_Ṣ05_1.wav,ṣ
‪E090_Ṣ05_2.wav,ɣṣeb
‪E090_Ṣ05_3.wav,weṣṣi
‪E090_Ṣ05_4.wav,ɣṣeb cwiya akken ad nelḥaq zik
‪E090_Ṣ05_5.wav,yettweṣṣi mmi-s ɣef tjaddit
‪E090_Ṣ06_1.wav,ṣ
‪E090_Ṣ06_2.wav,ṭmeṣ
‪E090_Ṣ06_3.wav,ṭfeṣ
‪E090_Ṣ06_4.wav,yehlek abeḥri yeṭmeṣ akk deg yinzaren-is
‪E090_Ṣ06_5.wav,teṭfeṣ iceṭṭiṭen id tekkes seg ladal
‪E090_Ṣ07_1.wav,ṣ
‪E090_Ṣ07_2.wav,ṭṭeṣ
‪E090_Ṣ07_3.wav,fareṣ
‪E090_Ṣ07_4.wav,yeṭṭes deg lqaԑa
‪E090_Ṣ07_5.wav,faṛeṣ imawlan-ik
