Call ID,Status,Corrected Transcription,Timestamp,Incident Type
Appelle 339.wav,corrected,"l7imaya lmadaniya fil istima3....Allo assalam 3alaykum ma maalich ad ru7em tura ar chemini yiwn thewthith tomobil....Anda?...Exactement g Tighilt  Tighilt n chemini yiwn thewthith tomobil  il est conscient akka, mais itswaqre7..ma ma3lich ad 3ijlem chwiya... d yiwen kan aa?... yiweth la victime an3am iyeh....Eh d'accord... tura dchey3egh  l'ambulance.",2026-03-09T18:18:54.197681,accident_pedestrian
Appelle 340.wav,corrected,"L7imaya lmadaniya f listima3 oui?.... L7imaya lmadaniya ma ma3lich ad ru7em tura er sddouq exactement msisna Athan thkar thmesth deg yiwen n tomobile dayi.... Dachu illa? Tomobile amek? ...Tkar  thmess.... Theterteq?... Uterteq ara mais athan hacha devda thmesth thekar dges ma ma3lich ad 3ejlem chweya ahath attemne3. Tzemrem, tzemrem attbe3dem syina tant que d nel7aq ...ih...Be3dem syinna  ou dmem kan l7wayej nwen kan thbe3dem sina tura  dnas.... D'accord, d'accord amadam.",2026-03-09T18:22:58.636846,fire_vehicle
Appelle 341.wav,corrected,"l'7imaya l'madaniya fi istima3... Allo assalamou3alikoum.. ma maalich adrohen ila dagi yiwen g chemmini yeghlid fellas sour.... Sour? Amek yeghli fellas sour? Anda?... Exactement gi l'lycée oudak arab hathan coince...une3limara amk athidnekes dayi? ma maallich adro7em...wlach yakhi nombre de  victimes? Oulache yakhi? ...Il est netta kan, il est conscient... Amek yeghli yiwen aa? Yeghli fellas l'benyan ni aa? In3am ii  la douleur daglas grave mais il est conscient.... Ch7al l'age n'sayidayi?... Atvinee akni kra l'vingtaine akni.... D'accord tura dchey3egh l'ambulance.",2026-03-09T18:27:31.173025,structural_collapse
Appelle 342.wav,corrected,"l'7imaya lmadaniya f istima3....Allo, salam 3likum  Ma maalich drohem  dhayi g Bgayet  exactement zath la résidence Milli yiwn yergha! Irgha gfous ak dwudem!... Irgha amek? Irgha kfous? S l3qal kan.... a3limghara imkhel l'waqila issmar l'essence fudmis ivgha thissregh imanis... yakhi g Milé? ...An3am i zathla résidence....ih D'accord tura dchey3egh l'ambulance.",2026-03-09T18:30:45.704785,medical_emergency
Appelle 343.wav,corrected,Oui l7imaya lmadaniya fl'istima3... Allo oui  essalam 3alaykum Illa dayi yiwen u9chich amezian  akken wa7ed 17 sna l'3am-is  Dayi ...an3am... wa7id 17 ighli idukh ma maalich attasemd.... Idukh? ...ih idukh g'el 17 idukh...g17?...ih g 17 idukh ma maalich attasem rapide  urgent athan idukh iguma diker..... D'accord.,2026-03-09T18:33:31.938899,medical_emergency
Appelle 344.wav,corrected, Oui l'7imaya l'madania f'listima3.... Al'ssalamu 3alaykum  ma3lich ad-dro7em ardayi Ella yiwen ubebe icoincé dakhl ttomobil  athan 3ewqen amk athideksen.... Anda anda exact?.... Ag bejaia bejaia centre exactement gel quds.... Gel quds?....an3am ii... Umba3d tiqan ni tomobil bel3an aa? .. .ih unezmirara thidnekes nekkes icoincé dakhel gessavah nettseyi ulamek ...daccord i tura dencheye3...Ma3lich ad 3ijlem chwiya....daccord i,2026-03-09T18:40:33.966596,other
Appelle 345.wav,corrected,Allo l7imaya lmadaneya fel istima3... ma maalich adrohem ardagi  la résidence Terga.... Eih. D'chu ilan?... Plusieurs personnes thetfithen une intoxication  je pense fenjala l'makla n'ou restaurant.... Achal? Achal ilan l'intoxication? ....Akini t3elmed  achal aa kra  n 10 personnes.... Oh  tsema echan bezaf nagh amk.... Ih fenjala makla n'ou restaurant.... D'accord ii.... athange sbah ttarand.... D'accord ii...tura dchey3egh l'ambulance.... D'accord.,2026-03-09T18:43:36.019962,medical_emergency
Appelle 346.wav,corrected,"l'7imaya l'madanya oui?.... Allo allo l'7imaya lmadaneya athan  dagi g la place Guido yIwen ivgha ad suicider... Chḥal f la3mris?  Chḥal à peu près f la3mris? ....C'est un jeune, cest un jeune adittvin akn 27 ans, ittvan akn 27 ans g la3mris ma Ma3lich ad 3ajlem nagh moulach adi tegar imanis sa... D'accord iitura denchege3 l'ambulance.... C'est un cas très grave madame,3ijlemd ma ma3lich.... Eh d'accord, eh.",2026-03-09T20:51:35.691598,medical_emergency
Appelle 347.wav,corrected,"l7imaya lmadaniya oui fel istima3.... Allo, l7imaya lmadaniya? ma ma3lich adrohem arda ar chemini... exactement l'antenne, adrar ukefadou ...Dachou illan? ....Yiwen, c'est un randonneur, i7nuchged  atane irez gethgechrarthis ...iIjer7 mli7? ....Yiwet n la victime, irez  irez amadame gethgechrarthis c'est un cas très difficile.... D'accord i d'accord tura dencheye3 l'ambulance.",2026-03-09T20:53:46.823322,medical_emergency
Appelle 348.wav,corrected,"Al 7imaya l madaniya filistima3 n3am?.... Oui msselkhir, s'il vous plaît ila dayi yiwen yiwen a9shish dhamzian dayi....dachu thyughen?.... Ighli ighli.... Ighli? Ighli ganida Madame? ... Gla3zib wa7ed l'arrêt l bus l'A3zib  d terminus ni la3zib...daccord..... Est-ce qu'il est conscient? -.... Eh, yeghli shwiya, ifedekh shwiya g 9arruyis ma maalich...cest cas tres grv?... attasem rapide ....esque le cas ni?....Eh  c'est urgent shwiya Khati il est conscient mais a9eroyis i7kemit....ttemma c'est un cas très grave? ....Eh, très grave  eh..... D'accord aka chweya dawed lambulance a Madame.... - D'accord, sa7a.",2026-03-09T21:07:59.627039,medical_emergency
Appelle 349.wav,corrected,"Allo salam alaykoum...oui  L’ḥimaya l’madania, oui f’listima3. ...Ma3ich dasem ardayi  kefadou... .D’achou illan? ...Les familles ils sont coincés, ils sont coincés uzmirenara dherken Tomobilat, la circulation wlamek ak anherek....Chḥal, chḥal l’véhicules i llan dinna? ... Atchour! Machi l’ḥaja ak atḥasved 30 agi llan  30 tomobilat les fourgons... Tamma, tamma tḥasel hegouma ttedu l’ḥala? ....- thehssel a circulation thehves thguma ak attedu... - D’accord tura dchey3egh.",2026-03-09T21:11:40.117813,natural_disaster
Appelle 350.wav,corrected,"L'7imaya l'madaniya f'listima3.... Oui, mselkhir Ila dayi yiwen chadi....iveki?yiwen ibki dayi wa7ed l'engin.... An3am? D'ashu thyughemn? ....Dayi i coincé i coincé wa7ed t'wurt ennii n l'a rentrée bash atkshmed t'wa7ed tajbant nni...ihih... la Croix...ulamek aa ulamek...ulamek i nsseya amk athnekes ulamk..",2026-03-09T21:14:05.347820,other
Appelle 84.wav,corrected,"Salam wa3likoum .- Salam warhmatou lah  - 7adaret kayen aaa accident hnaya f  l'autoroute darbuwah f Boujlil, l'autoroute  - Win? -Boujlil, f  l'autoroute Bejaia . -Boujlil? - Boujlil eh   f l'autoroute. - C'est bon, rana jayin tem aqlar ntedoud . - mazalu normalment 7ay. Rana 3eyitnalhoum sa fais 3endha wa7ed 40 minutes mahebouch... - Qrib adelhe9   a9lar nttedoud - D'accord -Sa7it - sa7a 7adaret .",2026-03-09T12:33:43.663805,accident_pedestrian
Appelle 85.wav,corrected,"-7imaya An3am ? -Salam oualikoum. -An3am ? - Salam oualikoum -Salam. -esme3  ya  une accident sur l'autoroute, la nouvelle autoroute kima  ... Boujelid, Boujelid. -eh-Aqlagh  nttedoud ...- l'autoroute na9bou aa- Aqlar ntedoud ar dina ...- en face normalement A9bou, mais sur la voie qui mène l' Bejaïa. -Aya  inchaAllah, ok. -Sa7it, -sa7a. -Sa7it.",2026-03-09T12:39:14.559182,accident_vehicular
Appelle 86.wav,corrected,"ghourner ukhedam   dayi ighli. — Anda? — En face direction Naftal. — En face la direction wachou? — Naftal, l'ancien parc matériel de construction. — Fi Bir Slam a? — Bir Slam eh . — Achou thiwghen ? — Wallah zrira agma ... yeghli... kan inayak ttwa9er7er jiha n wouliw . — Yeghli ? g wachou yeghli? — Ah igighlara , ibed kan  i9im ar taq , ithqra7 ar  l'jiha n wulis. — Ih, oumba3d toura  It respirer ? Khati? — ah itrespirer normal. — Itrespirer? — Ih. — Eh... donc conscient. — Aweh , conscient, ichmed gher da gher l l'parc,... — itwa9ra7 g wul-is. D'accord agma. Donc la direction Naftal exact ithelit? — En face... En face la direction Naftal eh . — En face? - en face  la direction Naftal.  - la salle de fêtes ikel akhi  ? — An3am ? - wahi la salle de fêtes ilan dina ?-Ih, zeth malikat ldjamal. — D'accord agma pas de soucis. —  aya Sa7a.",2026-03-09T12:57:00.533577,medical_emergency
Appelle 87.wav,corrected,"Allo -7imaya An3am ... -Salam wa3likoum. - Salam warhmatullah. - Protection civile. S'il vous plaçt, ya quelqu’un  l'arrêt de Tobal dayi, iruh  y évanoui- g L'arrêt de Bedat aa ? - L'arrêt de Bedat , l'arrêt de Bedat . C'est un habitué, c'est Slimane.-eh - athen a irouh . - ah oui  - a3tikoum sa7a. - Sa7it. - Sa7a.",2026-03-09T13:58:27.786312,medical_emergency
Appelle 88.wav,corrected,"Allo? Allo? - L7imaya lmadania?  gla3nayak nes3a yiwen omotin yeghli wa7id square rapide chwiya  -Anwa squar? - ahid la gendarmerie gedged . - Wachou  la commune? Bgayeth? -Ay la commune Bgayet, ih.- wahid squar din wa7i   la gendarmerie? - Ih - la gendarmerie leKhmis. - leKhmis, Ah, la gendarmerie lekhmis, ih. - chou thiwghen wayi ? - tamotin Thaqchicht teghli -  Ayya d'accord sa7a .- atefret rapide a ? -eh adchey3er Samum achou igelan ideqarara sebhanellah ",2026-03-09T14:06:51.741123,medical_emergency
Appelle 89.wav,corrected,"oulach s wachou atla3id neteth outes3ara oumba3d tlou3ad i ldjiran  tlou3ayard - ma3lishe anisa tla3it ?-  ah sanisa tla3ir sam7eyi okdeslirara mli7 tla3ir sayi jiranis defirnew - anda zdefirnwen anida ? parce que   les pompiers ahnen par tout - la ferme 3issu la ferme 3issu . - Ah  dayi ketchmen voila . - Voilà eh, - eh oumba3d  achou tiwghen thayi ? - l'bâtiment bleu -eh - l'bâtiment bleu  4ème étage- ehe -  tela dina yiweth n la famille ti9chichin kan yiweth g les  sanitaires 7achak tayentin a au meme temps tawourth nsen ikel tbele3   othledara akeni s bera  - Porte bloquée, c'est ├ºa ? - Voilà eh oumba3d  thoufoun amek ateldin  dayi bach attildi hed l wachoul  ulach, il y a personne  dikhedamen ikel . - Ilaqas un serrurier - Amek ? . - Un serrurier  - Eh mais wlach dayi oulach menhou ancheye3  - Les pompiers labuda  oulidinara  akayi kan thiwoura n medden, tefhemetiyid a? - A zrighara amek aradkhedmer   -  aweh  ilaqas un serrurier asildi tawourt. - Donc amek  asinir achou l7elis ? - Ad tzered un serrurier, widek ikhedmen a les clés, yakhi tebloki tawourth ni la porte d'entrée, i blokin ?. - eh - lan l3ibad zdakhel ?  - Eh, lan eh . - Uzmirmara adeldin ni zdakhel ni s bera, c'est ├ºa? - eh - Ilaqas un serrurier. - Donc asla3ir i  un serrurier aka ? , - voilà. -D'accord, eh. -D'accord, sa7it, sa7a.",2026-03-09T14:27:04.863205,other
Appelle 90.wav,corrected,"B: 7imaya allo ? A: Salam a3likoum. B: Wa3likoum salam. A: Al'jar, nes3a dayi  probleme  g électricié, les supports ni au compteur, chghel amakan truhed atche3el zyesen   thmest ner , aqlin g ighil ouazoug  . B: ighil ouazoug? A: A ? B: ighil ouazoug ?  A: An3am ih. B: marki numéro Sonelgaz. A: Ach7al l'numéro n Sonelgaz ? B: 034 A: marki kan t9i9a 034  B: 16 A: 16 B:  07 A: 07 B: 69 A: 69   Barak Allahu fik agma. B: Y fika  baraka, sa7it.",2026-03-09T14:34:53.229985,other
Appelle 91.wav,corrected,"7imaya An3am allo Allo,  7imaya An3am allo Allo ",2026-03-09T14:36:03.335072,unknown
Appelle 92.wav,corrected,"Allo, 7abib, - eh azul.-  Bon tkechmed  l'ambulance  ner nirakd g wihin   thewi yiweth une  dame thekhem une chute. - themna3 ? themna3 ? - temna3 khati temna3  Ismis Boumansour celina. -La commune Ouzellaguen aa ? -Ih, Ouzellaguen eh netath n dayi  n Helouane neteth n Helouane. -Sansi tnewin wint g   Ouzellaguen  ner Helouane. - Khati wint g Acharchour amek iseqaren umkan ni  Ighzer Amokrane, - Acharchour. -eh Acharchour, ih. - acharchour Ighzer, Ighzer Amokrane. - Ih. Amek ismis?- Ismis Boumansour, Boumansour celina. -Boumansour celina? -Ih 26 ans. -Dachou itiwghen ? -Traumatisme, traumatisme g  l'bassin .- L'arivée 7abib 14? - donc 14:16, sa3a  14:50, - eh - 15:03. Sa7it  - tanmirt.",2026-03-09T14:46:30.180848,medical_emergency
Appelle 93.wav,corrected,"nirakd feu d'appartment - anwa wamkan? - anwa amkan aaa  4 chemin, daw l'pont - gachu i ithech3el agma? -nirak thech3el g  l'appartement. - wachou l'étage? -  deuxième étage. -9ème? -eh - 9ème étage, d'accord agma - sa7a sa7a . ",2026-03-09T14:49:24.731716,fire_building
Appelle 94.wav,corrected,"Allo salam ou3likoum .....Wa3likoum salam .... Euh, s3igh amodin vghigh adasem anttawimt ar svitar....Anida?...... Boudjellil.....achu thiwghen? ......la tension ines ttamezyant  ttina isisoben  oumbe3 athan urizmir ara  uk adiherek. .....newith deja ngh?.... Eh tewimth eh ..... Anida?  wahi superette  Derradji? ......Khati  machi Derradji Ljiha ni naydnin, superette ni  neqaras   samir wa7id d  bou3lam .......welleh ma3elmer Bon Aden3edi  ar Arsa aden3edi  ? .... dina zridh aa  s9ala  uk akeni de9aren  zik S9ala? .... Eh, eh.... eh dina ... ila 7ed aghdi3asen dina wa7id S9ala shopping nii zik   ?  .... eh thoura akdcheg3er menhou athidi3asen tta9chicht  ... aya Rouh. ... aya Rouh, sa7a. .....D'accord, sa7a, sa7a.",2026-03-09T15:07:21.163668,medical_emergency
Appelle 95.wav,corrected,"Allo. - salam wa3likoum. -3likoum salam.- Les pompiers ? -An3am agma oui. -A athen tela  l'accident dina la decharge gubrid le9ser .- la decharge  akdeker numero n  El Kseur, wanti la decharge ?- La decharge  nubrid le9ser la decharge oubrid  oued  amizour ar le9ser    -  ehe -  Tomobil tqleb  la moto. -Ah d'accord, llan les blessés ? -Ah grave wellah ghir eghseb - D'accord, sa7a sa7a.- Sa7a . ",2026-03-10T15:59:01.293993,accident_vehicular
Appelle 96.wav,corrected,"Allo Salam u3likoum  l7imaya  gla3nayak thella laccident dayini  wa7i  ubridh ayi  le9ser   entre le9ser  oued amizour. - Anida exact ? ... lfirma  amek ismis l'ferma  pilote - La ferme n pilote  aya  daccord sa7a - gla3nayak welleh  grave a ! - Ok, ok sa7a. - Sa7it a mon frere sa7it niras grave grave .",2026-03-09T15:23:50.807293,accident_vehicular
Appelle 97.wav,corrected,"F: Machi enceinte  ithela, khati. M: Ah bon? F: Oui. M: amek it3elmet t3elet test ? F: Oui tkhem test et koulech  khati machi enceinte ithela . M: Ah oui? F: Eh. M: n'est pas diabétique? F: Non, machi diabétique. M: La tension? F: Justement, chuktherthid   la tension,  oumba3d s3irara  l'appareil nni amek as9iser ,brigh  za3ma kichgel ner   za3ma les signes nni ayi  exact, ma tullias la tension negh tetras. M: bon faux  qu'elle se repose kan. Thelqitt, jite attheleq sali  chwiya itarnis akayi , saliyas  déjà au moin itarnis g tsumta. F: eh M: Jite attesta3fou, zer  omba3d mala si cava ner cava pas. F: Daya kan izemrer adkhedmer ? . M: eh eh , tura mala Doliprane, yiweth n Doliprane c'est tout, sinon si ├ºa va pas tu rappelles. F: D'accord, sa7it. M : Aka F:  Merci, barakallahufik. M: sa7a sa7a  filamen ",2026-03-09T16:22:54.575274,medical_emergency
Appelle 98.wav,corrected,"Allo? — Oui. — Salam 3likoum. — 3likoum asalam. -Les pompiers? — Les pompiers eh  — gla3nayak , astla3im i  les pompiers n le9ser , a9lagh dayi  ansa itken ar l'autoroute athen thela yeweth l'accident dayi  athen tametouth ayi enceinte akeni yi3uj ucamion   gla3nayak 3ejlem chwiya  — Accident? — Ih, accident rapide, rapide gla3nayak  — anda exact ?— A9lar da g Le9ser  yakan  ansi tkechmed ar l'autoroute. — ansi tkechmed ar l'autoroute.? — Ih, u9vel l'autoroute, u9velel. — U9vel l'autoroute? — Ih, zdawathwen yakan   zdawathwen yakan — Khati noukni a9lagh g  Bgayeth , noukni g  Bgayeth . — Ah d'accord, la3i ih. — D'accord, donc abrid itekchamen  ar l'autoroute. — Ih, d'accord ih sa7a.",2026-03-09T16:33:27.092921,accident_vehicular
Appelle 99.wav,corrected,"7imaya madania Allo - Allo salam wa3likoum, 7imaya Madania?  - 7imaya Madania, an3am ? - Dayi la residence Milli, welleh nes3a yiweth tverkant thehlek  noukni  l'ambulance nni ismis achauffeur nni thin  g congé, ulachithen.-aya  D'accord... - ah ? - D'accord, - ya3tik esa7a baraklahufik  Milli, la résidence Milli, hein.  - eh - D'accord.",2026-03-09T16:37:49.995746,medical_emergency
Appelle 100.wav,corrected,"Allo, allo, allo, - An3am -  l7imaya oued Ghir erwa7em ar  oued ghir ighzer ouzarif , arwa7u 2000, les 2000, les 2000. Les 2000, - Achou igelan g 2000 ? - yedi, a khouya yedi drebni rajli keserli yedi,  dmoumate, felerd, yedi ma3labaliche. Rani mekhlou3a  3andi zoudj sghar, les 2000, 3awnoni msakine  Arwa7u a khouya Allah yesterkoum, douni l'sbitar  - Les 2000 ?  -  2000 An3am  eh - ADL ner dachouth ?  - social. Social - Social ? - Social  win l'stade, l'stade men te7ta. -  D'accord ki i3aytoulek les pompiers ta3 oued ghir refdi 3lihoum a !  -  Sa7it a khouya, sa7it barakAllahufik, sa7it, sa7it.  -Ah ma yedi   ah baba yedi, ah yemma yemma  yedi...",2026-03-09T16:46:22.529376,assault_violence
Appelle 101.wav,corrected,"7imaya an3am Salam a3likoum.... Salam. ...Wesh rakoum labas a ? ....Hamdullah....Hamdullilah  wellah lu3akound  f yiwen oumotin  dayi gesvitar .... eh ..... athen soufrenthid ar vera oumbe3 ighli dayi  athen dayi  iqim g lghachi lhala thoura mazemrem ast3elem  tawil   ....wachou tawil asen3el noukni ? ... atawimth ou3limrara  mayela ... gher wanda ? ... gesvitar goumen athetfen  .. ansi tla3it ketchi ?....  aqlin dina wa7i L'hôpital ... Aniwa l'hopital ? .... Khelil Amrane .. welleh athen dayi meskine hala heltou hala  la vérité   da3rab outhnesinara  ogis3ara meme pas lekwaret  akayi  oumba3d illa yiwen policier din   inayid  snerth  ikhedmit aka ikhedmit  nirase ikhedmit negh, thttajara akayi  fehmet aa?  ... I ones3i anda athnawi  mayela g l'hopital tevrim toura athe tela   la direction nsen imsawen mayela tebrim lkhir  thela la direction zdefir l'hopital  rouhem  .... tina imsawen yakhi ? ... eh  an3am eh ttina la direction nsen .... numéro nsen amek ? .....Wallah ma... atten  juste à côté ayamdakel  l'40 mètres, 40 mètres negh 20 mètres igelan daya  Wallah ma zrigh l'numéro wallah masner  Voilà.....oumba3d manewith ar dina athetfen aa ?... matchi  chekthim ar dina  la direction nsen tidek  ... ah dayen dayen ... adila3i akhater c'est pas normal outatafnara un malade bla mziyethoum athetfen ... ahqrebi athen dagi  wallah l3ali l3adim athen itwateyer gel 9a3a  aya ... Voilà thoura   noukni akhater ur nes3i anda athnawi  ... Khati a police ni inayaked awedi  is3a seker awedi ile3bit kan inayak chher i9im g svitar  oumbe3 nirase rouh wayi  ile3bit ner outile3bara  d ru7 ....Exactement... thoura neki  ad seqsir imsawen ... Ayweh voilà nuthni dina asendla3in  asendla3in  i surveillant général dhina negh aka? ...A3tik sa7a ...Ok, voilà nchallah agdiwefe9 Rebbi ... sa7it. Nchallah, barak Allahu fik  a khoya  akouni3awen rebi  -Ajma3in, sa7it al'akh. Bye.",2026-03-09T17:11:55.075113,medical_emergency
Appelle 102.wav,corrected," gachu ch3l g l'compteur?... welah mane3lem? welah mane3lem? l'électricité ner ne3limara  del gaz wela  Kul 3emal  trenu...  iniyid compteur trisiti ner  zakhel t7anout  yakken ..... Zdakhel t7anout Zdakhel t7anout   .... aya d'accord, sa7a ... aya madabikom gla3nayakoum rapide.",2026-03-09T17:21:24.160173,fire_building
Appelle 103.wav,corrected," esm3, quartier sghir urgent labouda  athen  tech3el thmest dina   g  L7anutt.... gel L7anutt? wa7id les taxis aa ? .. aa ? ... wa7id i taxieur ni dhina?   eh le grand boulevard.... Aya d'accord grand boulevard d'accord, ....aghesbem chwiya .... d'accord, sa7a.",2026-03-09T17:26:01.010614,fire_building
Appelle 104.wav,corrected,"Allo ...allo ...bonjour. - Bonjour Oui  allo All -  oui - allo nes3a  une urgence g quartier sghir - achou ilan  ? -yeweth t7anut tergha  Atan gesvah ttla3i  oulach  oumadazuh  - eh  d'accord, sa7it a madame.- Athen g  quartier sghir wa7id l'boulevard ni direct.  OK, d'accord -tamani n bijoutier - OK, sa7a.- Sa7a .",2026-03-10T15:57:42.613747,fire_building
