file_name,audio_path,transcription,role,scenario_id,turn_idx,incident_type,location,speaker
Dida_30fd6b7e\assault_violence_s044\Dida_30fd6b7e_assault_violence_s044_t02_caller.webm,audios\Dida_30fd6b7e\assault_violence_s044\Dida_30fd6b7e_assault_violence_s044_t02_caller.webm,"wlach lmus, khati. mais yiwen yeqqim g lqa3a, ul yettnuddum ula.",caller,SYN_assault_violence_005__00069,04,assault_violence,Beni Djellil zdat la mosquée,Dida_30fd6b7e_
Dida_30fd6b7e\assault_violence_s045\Dida_30fd6b7e_assault_violence_s045_t01_caller.webm,audios\Dida_30fd6b7e\assault_violence_s045\Dida_30fd6b7e_assault_violence_s045_t01_caller.webm,"msa lkhir, dagi g beni ksila la plage. thella la violence, wa7ed yewwet ajar-is s ssekkin.",caller,SYN_assault_violence_005__00070,02,assault_violence,Beni Ksila la plage,Dida_30fd6b7e_
Dida_30fd6b7e\assault_violence_s045\Dida_30fd6b7e_assault_violence_s045_t02_caller.webm,audios\Dida_30fd6b7e\assault_violence_s045\Dida_30fd6b7e_assault_violence_s045_t02_caller.webm,"machi attas, tajre7t g ufus kan. ul yezmir ula ad yelhu, yett3eyit.",caller,SYN_assault_violence_005__00070,04,assault_violence,Beni Ksila la plage,Dida_30fd6b7e_
Dida_30fd6b7e\assault_violence_s045\Dida_30fd6b7e_assault_violence_s045_t03_caller.webm,audios\Dida_30fd6b7e\assault_violence_s045\Dida_30fd6b7e_assault_violence_s045_t03_caller.webm,dachu yellan? iblessi attas?,caller,SYN_assault_violence_005__00070,03,assault_violence,Beni Ksila la plage,Dida_30fd6b7e_
Dida_30fd6b7e\assault_violence_s046\Dida_30fd6b7e_assault_violence_s046_t01_caller.webm,audios\Dida_30fd6b7e\assault_violence_s046\Dida_30fd6b7e_assault_violence_s046_t01_caller.webm,"salam 3likoum, yella yimenghi tura dagi g chemini, rn26. l'agression gar sin irgazen.",caller,SYN_assault_violence_005__00071,02,assault_violence,Chemini RN26,Dida_30fd6b7e_
Dida_30fd6b7e\assault_violence_s046\Dida_30fd6b7e_assault_violence_s046_t02_caller.webm,audios\Dida_30fd6b7e\assault_violence_s046\Dida_30fd6b7e_assault_violence_s046_t02_caller.webm,"ur zri ara, khati. ul qerbegh ula. mais wahed yett3eyit bezzaf g lqa3a.",caller,SYN_assault_violence_005__00071,04,assault_violence,Chemini RN26,Dida_30fd6b7e_
Dida_30fd6b7e\assault_violence_s046\Dida_30fd6b7e_assault_violence_s046_t03_caller.webm,audios\Dida_30fd6b7e\assault_violence_s046\Dida_30fd6b7e_assault_violence_s046_t03_caller.webm,est-ce qu'il y a des blessés?,caller,SYN_assault_violence_005__00071,03,assault_violence,Chemini RN26,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s001\Dida_30fd6b7e_theft_robbery_s001_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s001\Dida_30fd6b7e_theft_robbery_s001_t01_caller.webm,allo allo! arwa7u! yaddi kcemen-d s taqqa deg yid!,caller,SYN_theft_robbery_001__00021,01,theft_robbery,Tichy,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s001\Dida_30fd6b7e_theft_robbery_s001_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s001\Dida_30fd6b7e_theft_robbery_s001_t02_caller.webm,amakker g wexxam! yerrez tabburt! azlemd azlemd!,caller,SYN_theft_robbery_001__00021,03,theft_robbery,Tichy,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s001\Dida_30fd6b7e_theft_robbery_s001_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s001\Dida_30fd6b7e_theft_robbery_s001_t03_caller.webm,dagi g tichy! la3nayak s zerb! di yerwel!,caller,SYN_theft_robbery_001__00021,05,theft_robbery,Tichy,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s002\Dida_30fd6b7e_theft_robbery_s002_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s002\Dida_30fd6b7e_theft_robbery_s002_t01_caller.webm,allo! ya rebbi! ukren-iyi tomobil! azlemd!,caller,SYN_theft_robbery_001__00022,01,theft_robbery,Sidi Aich,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s002\Dida_30fd6b7e_theft_robbery_s002_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s002\Dida_30fd6b7e_theft_robbery_s002_t02_caller.webm,ssarraq iddem takherrust-iw dagi g sidi aich deg yid! irwel!,caller,SYN_theft_robbery_001__00022,03,theft_robbery,Sidi Aich,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s002\Dida_30fd6b7e_theft_robbery_s002_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s002\Dida_30fd6b7e_theft_robbery_s002_t03_caller.webm,ahhhh wkeren-tt! 3ajlem! ul yezmir ula ad sberg!,caller,SYN_theft_robbery_001__00022,05,theft_robbery,Sidi Aich,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s003\Dida_30fd6b7e_theft_robbery_s003_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s003\Dida_30fd6b7e_theft_robbery_s003_t01_caller.webm,allo allo allo! wthent-iyi wkeren-iyi idrimen deg yid-agi! arwa7u!,caller,SYN_theft_robbery_001__00023,01,theft_robbery,Aokas,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s003\Dida_30fd6b7e_theft_robbery_s003_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s003\Dida_30fd6b7e_theft_robbery_s003_t02_caller.webm,g aokas! yaddi! amakker irwel! iblessi-yi g ufus!,caller,SYN_theft_robbery_001__00023,03,theft_robbery,Aokas,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s003\Dida_30fd6b7e_theft_robbery_s003_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s003\Dida_30fd6b7e_theft_robbery_s003_t03_caller.webm,iyeh! s zerb!,caller,SYN_theft_robbery_001__00023,05,theft_robbery,Aokas,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s004\Dida_30fd6b7e_theft_robbery_s004_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s004\Dida_30fd6b7e_theft_robbery_s004_t01_caller.webm,allo! arwa7u fissa! la3nayak!,caller,SYN_theft_robbery_001__00024,01,theft_robbery,Akbou,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s004\Dida_30fd6b7e_theft_robbery_s004_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s004\Dida_30fd6b7e_theft_robbery_s004_t02_caller.webm,yella wamekker yettrez ssarure n tabburt g akbou! ya rebbi!,caller,SYN_theft_robbery_001__00024,03,theft_robbery,Akbou,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s004\Dida_30fd6b7e_theft_robbery_s004_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s004\Dida_30fd6b7e_theft_robbery_s004_t03_caller.webm,azlemd! di yekcem g llilet-agi!,caller,SYN_theft_robbery_001__00024,05,theft_robbery,Akbou,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s005\Dida_30fd6b7e_theft_robbery_s005_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s005\Dida_30fd6b7e_theft_robbery_s005_t01_caller.webm,allo allo! kcemen l'hanout! arwa7u fissa!,caller,SYN_theft_robbery_001__00025,01,theft_robbery,El Kseur,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s005\Dida_30fd6b7e_theft_robbery_s005_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s005\Dida_30fd6b7e_theft_robbery_s005_t02_caller.webm,amakker g l'hanout-iw g el kseur! yerrez tabburt deg yid!,caller,SYN_theft_robbery_001__00025,03,theft_robbery,El Kseur,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s005\Dida_30fd6b7e_theft_robbery_s005_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s005\Dida_30fd6b7e_theft_robbery_s005_t03_caller.webm,ya rebbi iddem kulesh! azlemd!,caller,SYN_theft_robbery_001__00025,05,theft_robbery,El Kseur,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s006\Dida_30fd6b7e_theft_robbery_s006_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s006\Dida_30fd6b7e_theft_robbery_s006_t01_caller.webm,allo allo allo! arwa7u! kcemen-d axxam!,caller,SYN_theft_robbery_001__00026,01,theft_robbery,Amizour,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s006\Dida_30fd6b7e_theft_robbery_s006_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s006\Dida_30fd6b7e_theft_robbery_s006_t02_caller.webm,"g amizour! wthent gma deg yid, iblessi attas g uqerruy! amakker irwel!",caller,SYN_theft_robbery_001__00026,03,theft_robbery,Amizour,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s006\Dida_30fd6b7e_theft_robbery_s006_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s006\Dida_30fd6b7e_theft_robbery_s006_t03_caller.webm,yiwen! meskin! azlemd azlemd! yaddi!,caller,SYN_theft_robbery_001__00026,05,theft_robbery,Amizour,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s007\Dida_30fd6b7e_theft_robbery_s007_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s007\Dida_30fd6b7e_theft_robbery_s007_t01_caller.webm,allo! ya rebbi! wkeren la7liy-iw! arwa7u!,caller,SYN_theft_robbery_001__00027,01,theft_robbery,Tazmalt,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s007\Dida_30fd6b7e_theft_robbery_s007_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s007\Dida_30fd6b7e_theft_robbery_s007_t02_caller.webm,g tazmalt! amakker irwel s ddheb g llilet! azlemd!,caller,SYN_theft_robbery_001__00027,03,theft_robbery,Tazmalt,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s007\Dida_30fd6b7e_theft_robbery_s007_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s007\Dida_30fd6b7e_theft_robbery_s007_t03_caller.webm,ahhhh s zerb! di yerwel s wakk!,caller,SYN_theft_robbery_001__00027,05,theft_robbery,Tazmalt,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s008\Dida_30fd6b7e_theft_robbery_s008_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s008\Dida_30fd6b7e_theft_robbery_s008_t01_caller.webm,allo allo! yaddi llan imakkaren g l'bloc!,caller,SYN_theft_robbery_001__00028,01,theft_robbery,Oued Ghir,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s008\Dida_30fd6b7e_theft_robbery_s008_t02_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s008\Dida_30fd6b7e_theft_robbery_s008_t02_caller.webm,dagi g oued ghir! yerrez lqfel n tabburt deg yid! arwa7u!,caller,SYN_theft_robbery_001__00028,03,theft_robbery,Oued Ghir,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s008\Dida_30fd6b7e_theft_robbery_s008_t03_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s008\Dida_30fd6b7e_theft_robbery_s008_t03_caller.webm,activiw la3nayak! ul yezmir ula ad rregh lbal!,caller,SYN_theft_robbery_001__00028,05,theft_robbery,Oued Ghir,Dida_30fd6b7e_
Dida_30fd6b7e\theft_robbery_s009\Dida_30fd6b7e_theft_robbery_s009_t01_caller.webm,audios\Dida_30fd6b7e\theft_robbery_s009\Dida_30fd6b7e_theft_robbery_s009_t01_caller.webm,allo allo! arwa7u! yaddi! ssarraq!,caller,SYN_theft_robbery_001__00029,01,theft_robbery,Bejaia centre,Dida_30fd6b7e_
Dida_8e2507b6\RAG_BAL_other__00050\Dida_8e2507b6_RAG_BAL_other__00050_t01_caller.webm,audios\Dida_8e2507b6\RAG_BAL_other__00050\Dida_8e2507b6_RAG_BAL_other__00050_t01_caller.webm,Ya rebbi! Ihemled! Ikul d'aman g'lappartement! Yelli teghraq g'sous-sol!,caller,RAG_BAL_other__00050,01,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00050\Dida_8e2507b6_RAG_BAL_other__00050_t02_operator.webm,audios\Dida_8e2507b6\RAG_BAL_other__00050\Dida_8e2507b6_RAG_BAL_other__00050_t02_operator.webm,"A gma, win dagi?",operator,RAG_BAL_other__00050,02,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00050\Dida_8e2507b6_RAG_BAL_other__00050_t03_caller.webm,audios\Dida_8e2507b6\RAG_BAL_other__00050\Dida_8e2507b6_RAG_BAL_other__00050_t03_caller.webm,Sidi Ahmed! La canalisation tessil bezzaf! Arwa7u!,caller,RAG_BAL_other__00050,03,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t01_caller.webm,audios\Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t01_caller.webm,Ahhhh! Allo allo! Khouya 3awnu-na s'il vous plait! Un homme age i7sel daxel tomobil!,caller,RAG_BAL_other__00063,01,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t02_operator.webm,audios\Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t02_operator.webm,"Monsieur, chwiya b chwiya. Wesh men blassa?",operator,RAG_BAL_other__00063,02,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t03_caller.webm,audios\Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t03_caller.webm,Sidi Ahmed! Lbatima ta3 l'italien! Teqfel tawurt 3lih!,caller,RAG_BAL_other__00063,03,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t04_operator.webm,audios\Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t04_operator.webm,Kifech teqfel? Tjem3u ad tekkes-em la vitre?,operator,RAG_BAL_other__00063,04,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t05_caller.webm,audios\Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t05_caller.webm,Khati la porte blinde! Ihssel! Ul yezmir ula ad yeffegh! Ya latif arwa7u!,caller,RAG_BAL_other__00063,05,other,Sidi Ahmed,Dida_8e2507b6
Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t06_operator.webm,audios\Dida_8e2507b6\RAG_BAL_other__00063\Dida_8e2507b6_RAG_BAL_other__00063_t06_operator.webm,"Sber, di n-3awen. Les secours jaw.",operator,RAG_BAL_other__00063,06,other,Sidi Ahmed,Dida_8e2507b6
Ikram_c45d2568\RAG_BAL_structural_collapse__00009\Ikram_c45d2568_RAG_BAL_structural_collapse__00009_t02_operator.webm,audios\Ikram_c45d2568\RAG_BAL_structural_collapse__00009\Ikram_c45d2568_RAG_BAL_structural_collapse__00009_t02_operator.webm,"Bonsoir, la protection civile.",operator,RAG_BAL_structural_collapse__00009,02,structural_collapse,"Bab Louz, Béjaïa",Ikram_c45d2568
Kaci\accident_pedestrian_s001\Kaci_accident_pedestrian_s001_t01_operator.webm,audios\Kaci\accident_pedestrian_s001\Kaci_accident_pedestrian_s001_t01_operator.webm,allo 7imaya l'madaniya?,operator,SYN_accident_pedestrian_001__00001,01,accident_pedestrian,"RN12, Adekar",Kaci_
Kaci\accident_pedestrian_s001\Kaci_accident_pedestrian_s001_t02_caller.webm,audios\Kaci\accident_pedestrian_s001\Kaci_accident_pedestrian_s001_t02_caller.webm,"l'7imaya l'madaniya f l'istima3, dachu yellan?",caller,SYN_accident_pedestrian_001__00001,02,accident_pedestrian,"RN12, Adekar",Kaci_
Kaci\other_s001\kaci_other_s001_t01_caller.webm,audios\Kaci\other_s001\kaci_other_s001_t01_caller.webm,"salam 3likoum, ma3lich bghigh ad steqsagh f le numéro n sbitar n akfadou.",caller,SYN_other_001__00158,02,other,Akfadou,kaci_
Kaci\unknown_s001\kaci_unknown_s001_t01_caller.webm,audios\Kaci\unknown_s001\kaci_unknown_s001_t01_caller.webm,"allo, l'7imaya l'madaniya?",caller,SYN_accident_vehicular_003__00019,01,unknown,"RN9, Aokas",kaci_
Kaci_b4c09bbc\drowning_s001\Kaci_b4c09bbc_drowning_s001_t01_operator.webm,audios\Kaci_b4c09bbc\drowning_s001\Kaci_b4c09bbc_drowning_s001_t01_operator.webm,"l'7imaya l'madaniya, anda exact?",operator,SYN_drowning_001__00072,02,drowning,la plage n Saket,Kaci_b4c09bbc_
Kaci_b4c09bbc\fire_vehicle_s001\Kaci_b4c09bbc_fire_vehicle_s001_t01_caller.webm,audios\Kaci_b4c09bbc\fire_vehicle_s001\Kaci_b4c09bbc_fire_vehicle_s001_t01_caller.webm,allo allo! arwa7u azlemd! tomobil thech3el tmess dagi f l'autoroute n tichy! ya rebbi!,caller,SYN_fire_vehicle_001__00038,01,fire_vehicle,autoroute n Tichy,Kaci_b4c09bbc_
Lety\fire_forest_s002\Lety_fire_forest_s002_t01_operator.webm,audios\Lety\fire_forest_s002\Lety_fire_forest_s002_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_fire_forest_001__00058,01,fire_forest,Adekar,Lety_
Lety\fire_vehicle_s001\Lety_fire_vehicle_s001_t01_caller.webm,audios\Lety\fire_vehicle_s001\Lety_fire_vehicle_s001_t01_caller.webm,madame asber chwiya! ulach l'blessés? anda exact?,caller,SYN_fire_vehicle_001__00038,02,fire_vehicle,autoroute n Tichy,Lety_
Lety\hazmat_s001\Lety_hazmat_s001_t01_operator.webm,audios\Lety\hazmat_s001\Lety_hazmat_s001_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_hazmat_001__00067,01,hazmat,Sidi Aïch,Lety_
Lety\hazmat_s001\Lety_hazmat_s001_t02_caller.webm,audios\Lety\hazmat_s001\Lety_hazmat_s001_t02_caller.webm,"salam khouya, rani f sidi aïch, 3endna fuite nel gaz kbira f l'batiment.",caller,SYN_hazmat_001__00067,02,hazmat,Sidi Aïch,Lety_
Lety\hazmat_s001\Lety_hazmat_s001_t03_operator.webm,audios\Lety\hazmat_s001\Lety_hazmat_s001_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n sidi aïch, marki ghorek: 034 86 07 80.",operator,SYN_hazmat_001__00067,03,hazmat,Sidi Aïch,Lety_
Lety\hazmat_s002\Lety_hazmat_s002_t01_caller.webm,audios\Lety\hazmat_s002\Lety_hazmat_s002_t01_caller.webm,"allo, kayen riha ta3 gaz hnaya f oued ghir.",caller,SYN_hazmat_001__00068,02,hazmat,Oued Ghir,Lety_
Lety\hazmat_s002\Lety_hazmat_s002_t02_caller.webm,audios\Lety\hazmat_s002\Lety_hazmat_s002_t02_caller.webm,"030 16 92 92, saha.",caller,SYN_hazmat_001__00068,04,hazmat,Oued Ghir,Lety_
Lety\structural_collapse_s001\Lety_structural_collapse_s001_t01_caller.webm,audios\Lety\structural_collapse_s001\Lety_structural_collapse_s001_t01_caller.webm,7imaya l-madaniya n bgayet. anda exact a sidi?,caller,SYN_structural_collapse_001__00048,02,structural_collapse,Sidi Aïch,Lety_
Lety\theft_robbery_s001\Lety_theft_robbery_s001_t01_caller.webm,audios\Lety\theft_robbery_s001\Lety_theft_robbery_s001_t01_caller.webm,"madame, asber a madame! dachu yellan?",caller,SYN_theft_robbery_001__00021,02,theft_robbery,Tichy,Lety_
Lety\theft_robbery_s001\Lety_theft_robbery_s001_t02_caller.webm,audios\Lety\theft_robbery_s001\Lety_theft_robbery_s001_t02_caller.webm,"anda exact a madame? at-defkegh numéro n la police, marki ghorek.",caller,SYN_theft_robbery_001__00021,04,theft_robbery,Tichy,Lety_
Lety\theft_robbery_s001\Lety_theft_robbery_s001_t03_caller.webm,audios\Lety\theft_robbery_s001\Lety_theft_robbery_s001_t03_caller.webm,"d'accord a madame, sa7a.",caller,SYN_theft_robbery_001__00021,06,theft_robbery,Tichy,Lety_
Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t01_operator.webm,audios\Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t01_operator.webm,allo arwa7u!,operator,SYN_accident_pedestrian_001__00003,01,accident_pedestrian,Beni Ksila,Lety_ad8471f7_
Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t02_caller.webm,audios\Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t02_caller.webm,"m3akoum l'7imaya l'madaniya, anda?",caller,SYN_accident_pedestrian_001__00003,02,accident_pedestrian,Beni Ksila,Lety_ad8471f7_
Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t03_operator.webm,audios\Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t03_operator.webm,"beni ksila! tomobil thewwet sin arrach! ighli yiwen, idukh, wayed ithyughen adar!",operator,SYN_accident_pedestrian_001__00003,03,accident_pedestrian,Beni Ksila,Lety_ad8471f7_
Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t04_caller.webm,audios\Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t04_caller.webm,sh7al n l'blessés?,caller,SYN_accident_pedestrian_001__00003,04,accident_pedestrian,Beni Ksila,Lety_ad8471f7_
Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t05_operator.webm,audios\Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t05_operator.webm,sin! azlemd la3nayak!,operator,SYN_accident_pedestrian_001__00003,05,accident_pedestrian,Beni Ksila,Lety_ad8471f7_
Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t06_caller.webm,audios\Lety_ad8471f7\accident_pedestrian_s003\Lety_ad8471f7_accident_pedestrian_s003_t06_caller.webm,"d'accord, at-tacha l'ambulance.",caller,SYN_accident_pedestrian_001__00003,06,accident_pedestrian,Beni Ksila,Lety_ad8471f7_
Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t01_operator.webm,audios\Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_medical_emergency_001__00157,01,medical_emergency,"Akfadou, zdat l'APC",Lety_ad8471f7_
Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t02_caller.webm,audios\Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t02_caller.webm,"salam, ness3a yiwen urgaz dagi tfit malaise.",caller,SYN_medical_emergency_001__00157,02,medical_emergency,"Akfadou, zdat l'APC",Lety_ad8471f7_
Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t03_operator.webm,audios\Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t03_operator.webm,anda exact?,operator,SYN_medical_emergency_001__00157,03,medical_emergency,"Akfadou, zdat l'APC",Lety_ad8471f7_
Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t04_caller.webm,audios\Lety_ad8471f7\medical_emergency_s001\Lety_ad8471f7_medical_emergency_s001_t04_caller.webm,"dagi g akfadou, zdat l'apc.",caller,SYN_medical_emergency_001__00157,04,medical_emergency,"Akfadou, zdat l'APC",Lety_ad8471f7_
